loop_id	sample	group	center_value	background_mean	enrichment
1	ctrl_M1	ctrl	49.8194274902344	49.8194274902344	1
1	ctrl_M2	ctrl	30.9982604980469	30.9982604980469	1
1	ctrl_M3	ctrl	36.1674270629883	36.1674270629883	1
1	mut_M1	mut	34.293571472168	34.293571472168	1
1	mut_M2	mut	30.1210670471191	30.1210670471191	1
1	mut_M3	mut	36.0861358642578	36.0861358642578	1
2	ctrl_M1	ctrl	32.1233901977539	32.1233901977539	1
2	ctrl_M2	ctrl	25.5341377258301	25.5341377258301	1
2	ctrl_M3	ctrl	30.6553287506104	30.6553287506104	1
2	mut_M1	mut	18.5717277526855	18.5717277526855	1
2	mut_M2	mut	15.5551776885986	15.5551776885986	1
2	mut_M3	mut	14.5752029418945	14.5752029418945	1
3	ctrl_M1	ctrl	28.8758125305176	28.8758125305176	1
3	ctrl_M2	ctrl	20.5231285095215	20.5231285095215	1
3	ctrl_M3	ctrl	18.3750457763672	18.3750457763672	1
3	mut_M1	mut	15.2345933914185	15.2345933914185	1
3	mut_M2	mut	21.7036380767822	21.7036380767822	1
3	mut_M3	mut	15.3085851669312	15.3085851669312	1
4	ctrl_M1	ctrl	11.5989475250244	11.5989475250244	1
4	ctrl_M2	ctrl	3.1227080821991	3.1227080821991	1
4	ctrl_M3	ctrl	4.24065446853638	4.24065446853638	1
4	mut_M1	mut	2.32034254074097	2.32034254074097	1
4	mut_M2	mut	2.42937159538269	2.42937159538269	1
4	mut_M3	mut	3.54363036155701	3.54363036155701	1
5	ctrl_M1	ctrl	13.9064636230469	13.9064636230469	1
5	ctrl_M2	ctrl	12.4717531204224	12.4717531204224	1
5	ctrl_M3	ctrl	7.75711488723755	7.75711488723755	1
5	mut_M1	mut	5.92043733596802	5.92043733596802	1
5	mut_M2	mut	6.47447109222412	6.47447109222412	1
5	mut_M3	mut	5.16871738433838	5.16871738433838	1
6	ctrl_M1	ctrl	10.8413133621216	10.8413133621216	1
6	ctrl_M2	ctrl	8.214919090271	8.214919090271	1
6	ctrl_M3	ctrl	6.47765302658081	6.47765302658081	1
6	mut_M1	mut	2.89706778526306	2.89706778526306	1
6	mut_M2	mut	1.47186481952667	1.47186481952667	1
