ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007626	locomotory behavior	29/684	292/28832	0.09931506849315068	4.186333413442282	8.530800620712181	1.0220904427600032e-10	4.688328860940135e-7	4.0937411944229607e-7	Meis1/Kcnd2/Uba6/Crbn/Slc25a46/Cntnap2/Zic1/Pmp22/Lmx1a/Vps13a/Slc1a1/Nr4a2/Aldh1a3/Prkn/Drd3/Dmrt3/Ghsr/Clcn3/Cln8/Bsx/Hoxd9/Tal1/Klhl1/Arrdc3/Sod1/Fmr1/Adgrl3/Slitrk6/Ube3a	29
GO:0043010	camera-type eye development	32/684	425/28832	0.07529411764705882	3.173801169590643	7.037780704632179	1.1661326197689151e-8	2.6745251634400066e-5	2.3353340095898538e-5	Meis1/Tfap2a/Cc2d2a/Spry2/Dlx2/Foxp2/Cited2/Opn5/Spred2/Man2a1/Pdgfra/Cdkn1c/Tgfbr1/Fat1/Slc1a1/Aldh1a3/Wdpcp/Pitx2/Gpd2/Cryaa/Cln8/Ahr/Tspan12/Vax2os/Fat3/Nr2e1/Slc17a6/Slitrk6/Spred1/Trpm1/Bmpr1b/Rcn1	32
GO:0048562	embryonic organ morphogenesis	28/684	348/28832	0.08045977011494253	3.3915439940848287	6.99683513087349	2.3553044452072648e-8	3.601260496721908e-5	3.144538040004787e-5	Tfap2a/Ankrd24/Mef2c/Spry2/Hoxb9/Dlx2/Hoxa7/Cited2/Tbx18/Pdgfra/Gata4/Tgfbr1/Tcf21/Zic1/Lbx1/Aldh1a3/Wdpcp/Pitx2/Ift57/Cryaa/Satb2/Hmx3/Hoxd9/Sod1/Tbx15/Ptprq/Alx1/Slitrk6	28
GO:0007548	sex differentiation	29/684	375/28832	0.07733333333333334	3.25975828460039	6.866211816854576	3.1667711930803976e-8	3.631494865664946e-5	3.1709379972818195e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Gata4/Hoxd13/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Mir124-2hg/Pitx2/Zfpm2/Dmrt3/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Lgr4/Ube3a/Bmpr1b	29
GO:0008406	gonad development	25/684	299/28832	0.08361204013377926	3.5244186273934557	6.840020208496867	6.3045608452306e-8	4.6765857885875216e-5	4.0834874130725325e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Gata4/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Ube3a/Bmpr1b	25
GO:0048608	reproductive structure development	29/684	389/28832	0.07455012853470437	3.1424405057201708	6.631778362204053	6.996957205522944e-8	4.6765857885875216e-5	4.0834874130725325e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Cdkn1c/Gata4/Hoxd13/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Lgr4/Ube3a/Igf1r/Bmpr1b	29
GO:0048880	sensory system development	33/684	485/28832	0.06804123711340206	2.868077410019895	6.467647156674349	7.781940663423987e-8	4.6765857885875216e-5	4.0834874130725325e-5	Meis1/Tfap2a/Cc2d2a/Spry2/Dlx2/Foxp2/Cited2/Opn5/Spred2/Man2a1/Pdgfra/Cdkn1c/Tgfbr1/Fat1/Slc1a1/Aldh1a3/Wdpcp/Pitx2/Gpd2/Cryaa/Cln8/Ahr/Tspan12/Vax2os/Fat3/Nr2e1/Slc17a6/Slitrk6/Spred1/Trpm1/Pou4f1/Bmpr1b/Rcn1	33
GO:0045137	development of primary sexual characteristics	25/684	303/28832	0.08250825082508251	3.4778916488140044	6.759187352444646	8.156242927556174e-8	4.6765857885875216e-5	4.0834874130725325e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Gata4/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Ube3a/Bmpr1b	25
GO:0061458	reproductive system development	29/684	394/28832	0.07360406091370558	3.1025618190993556	6.550606207288382	9.194855714801146e-8	4.6863114626436505e-5	4.0919796485167675e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Cdkn1c/Gata4/Hoxd13/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Lgr4/Ube3a/Igf1r/Bmpr1b	29
GO:0048638	regulation of developmental growth	29/684	398/28832	0.0728643216080402	3.0713802932792613	6.486591212190791	1.1399359581545234e-7	5.2288862400547985e-5	4.5657434955557486e-5	Mef2c/Arhgap32/Cxadr/Syt4/Cited2/Epha7/Syt1/Cttn/Gata4/Tgfbr1/Wwc1/Bcl11a/Lin7c/Rag2/Vgll4/Prkn/Drd3/Zfpm2/Myo5b/Ghsr/Ybx3/Spag9/Ahr/Ccn4/Myod1/Sod1/Dusp6/Lgmn/Igf1r	29
