Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27ac.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-250000	0.769096965805105	3.3915663295339e-05	3.28706587467223e-05	0.749395622625355	3.26651682988173e-05	3.18154331888478e-05
-249000	0.770307004869695	3.35399475571253e-05	3.23299084925349e-05	0.750445978487719	3.25566436560175e-05	3.15062877936533e-05
-248000	0.77150296997913	3.21769144324931e-05	3.09809493230588e-05	0.751558516615829	3.15793867394445e-05	3.04668486113341e-05
-247000	0.772689516776369	3.10363354203457e-05	2.9849788623107e-05	0.752737089955584	2.99049606678439e-05	2.87263873280891e-05
-246000	0.774060469845347	3.12678867662011e-05	2.98969336972227e-05	0.754158880505164	3.04316369668754e-05	2.90098464172955e-05
-245000	0.775515385027024	2.95421415957617e-05	2.80872264140847e-05	0.755544977792048	2.84536308663777e-05	2.70675335794938e-05
-244000	0.77631856370739	3.26235350778616e-05	3.18203563974956e-05	0.756282067747632	3.21993364370953e-05	3.14622464815112e-05
-243000	0.777522876866271	3.160004281051e-05	3.03957296516295e-05	0.757278642906834	3.0866003103762e-05	2.98694279445604e-05
-242000	0.778600417402472	3.13284101246856e-05	3.0250869588484e-05	0.758135816342912	3.00317868036603e-05	2.91746133675818e-05
-241000	0.779723069513566	3.13086637769573e-05	3.0186011665864e-05	0.759134478514475	3.03767324878258e-05	2.93780703162626e-05
