Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27ac.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-250000	0.766910472521004	3.37596189864612e-05	3.27097447423342e-05	0.747515224487612	3.25063948199283e-05	3.169732969444e-05
-249000	0.768090704768021	3.33604644940333e-05	3.21802322470166e-05	0.74860089902071	3.24500989993043e-05	3.13644244662065e-05
-248000	0.769302991384385	3.21333012254508e-05	3.09210146090865e-05	0.749777706426928	3.15249638786322e-05	3.0348156472414e-05
-247000	0.770493337614384	3.08375876277626e-05	2.96472413977632e-05	0.750987424412693	2.98438486648472e-05	2.86341306790817e-05
-246000	0.771952426820784	3.11501043506181e-05	2.96910151442179e-05	0.752364959597581	3.03643174399315e-05	2.89867822550436e-05
-245000	0.773391395087494	2.93699363193665e-05	2.7930968052657e-05	0.75368122224006	2.83602504414834e-05	2.70439877990047e-05
-244000	0.774086370203885	3.23850805372719e-05	3.16901054208808e-05	0.754411516027185	3.21822657462407e-05	3.14519719591159e-05
-243000	0.775198159148071	3.13879167335581e-05	3.02761277893723e-05	0.755399422058115	3.07540536201638e-05	2.97661475892332e-05
-242000	0.77619457376786	3.12186011665865e-05	3.02221865467973e-05	0.756267565687376	3.00227430834269e-05	2.9154599454166e-05
-241000	0.777311178894419	3.12561673890941e-05	3.01395622625355e-05	0.75726430138599	3.03551131802858e-05	2.93583774816718e-05
-240000	0.778051907743351	3.07103333868464e-05	2.9969604537914e-05	0.757907850377268	3.00132712580939e-05	2.93697222668165e-05
-239000	0.779311606999518	3.0602183336009e-05	2.93424840798416e-05	0.759035853802108	2.98608658425644e-05	2.87328624177236e-05
-238000	0.780387274575908	2.91121100230106e-05	2.80364424466206e-05	0.760092149622732	2.81151067587092e-05	2.70588109380853e-05
-237000	0.781976614758923	3.28391930218869e-05	3.12498528388719e-05	0.761499919730294	3.19289880665703e-05	3.0521217959009e-05
-236000	0.783219617916198	3.33024027398726e-05	3.20593995825975e-05	0.762618718895489	3.26587467223203e-05	3.15399475571253e-05
-235000	0.784006421576497	3.24281586129395e-05	3.16413549526409e-05	0.763375983303901	3.17800074918392e-05	3.1022743083427e-05
-234000	0.785263498688928	3.2477872317654e-05	3.12207952052229e-05	0.764466527532509	3.14566276020763e-05	3.03660833734681e-05
-233000	0.785954139241184	3.17186279231551e-05	3.10279873708996e-05	0.765036763525445	3.0941670680152e-05	3.03714346872157e-05
-232000	0.787085299941136	2.99495906244983e-05	2.88184299245465e-05	0.76612527425483	2.89820195858083e-05	2.78935088564243e-05
-231000	0.788118852678332	3.1464922138385e-05	3.0431369401188e-05	0.767012308021619	3.05580349975919e-05	2.96710012308021e-05
-230000	0.789444212554182	3.16164713437149e-05	3.02911114678654e-05	0.768184352758602	3.04189008401563e-05	2.92468561031733e-05
-229000	0.79055065018462	3.40768983785519e-05	3.29704607481137e-05	0.769293144967089	3.32924492963022e-05	3.21836570878151e-05
-228000	0.791348905656339	3.39163589661262e-05	3.31181034944079e-05	0.77001589340183	3.31687269224594e-05	3.24459784877187e-05
-227000	0.792960507304543	3.08446513619093e-05	2.92330497137048e-05	0.771446834697918	2.98617755659014e-05	2.84308342698132e-05
-226000	0.794202547225344	3.22839942205812e-05	3.10419542997806e-05	0.772675817413175	3.12745759083855e-05	3.00455931931289e-05
-225000	0.795098731738642	3.46558034997592e-05	3.37596189864612e-05	0.7733514207738	3.31819981805533e-05	3.25063948199283e-05
-224000	0.796400117728902	3.46618504842939e-05	3.33604644940333e-05	0.774551452881682	3.36501311071868e-05	3.24500989993043e-05
-223000	0.797791619842671	3.35248033392198e-05	3.21333012254508e-05	0.775814202386686	3.27877133836356e-05	3.15249638786322e-05
-222000	0.798825012040456	3.18709798255471e-05	3.08375876277626e-05	0.776877615454594	3.09072617327554e-05	2.98438486648472e-05
-221000	0.800367153636218	3.26922459463798e-05	3.11501043506181e-05	0.7782424680259	3.17291700112377e-05	3.03643174399315e-05
-220000	0.801805105153315	3.08078878364639e-05	2.93699363193665e-05	0.77956274415369	2.96805265692728e-05	2.83602504414834e-05
-219000	0.802817894793172	3.33978701771286e-05	3.23850805372719e-05	0.780541445924975	3.31609675175256e-05	3.21822657462407e-05
-218000	0.804161609675175	3.27316316155616e-05	3.13879167335581e-05	0.781795954406807	3.2008562101996e-05	3.07540536201638e-05
-217000	0.805424733772141	3.24817252635522e-05	3.12186011665865e-05	0.782815540215123	3.10423288917429e-05	3.00227430834269e-05
-216000	0.806780114518114	3.26115481350671e-05	3.12561673890941e-05	0.783936908010917	3.14764809760796e-05	3.03551131802858e-05
-215000	0.807444319580457	3.13745384491893e-05	3.07103333868464e-05	0.784553646920319	3.06300101674961e-05	3.00132712580939e-05
-214000	0.808801359233692	3.19592229892439e-05	3.0602183336009e-05	0.785716861989618	3.10240809118639e-05	2.98608658425644e-05
-213000	0.809744688821106	3.00554396104244e-05	2.91121100230106e-05	0.786585594263392	2.89838390324824e-05	2.81151067587092e-05
-212000	0.811264568951678	3.43590731524589e-05	3.28391930218869e-05	0.788067801145181	3.34111949483598e-05	3.19289880665703e-05
-211000	0.812600149836785	3.46379836249799e-05	3.33024027398726e-05	0.7894061112003	3.39970567774389e-05	3.26587467223203e-05
-210000	0.813434205597474	3.32622143736287e-05	3.24281586129395e-05	0.790171402579333	3.25452988708728e-05	3.17800074918392e-05
-209000	0.814560282549366	3.36039492695457e-05	3.2477872317654e-05	0.791328196072136	3.26134210948788e-05	3.14566276020763e-05
-208000	0.815689142184406	3.28474875581956e-05	3.17186279231551e-05	0.792393161021031	3.2006635629047e-05	3.0941670680152e-05
-207000	0.817001979986087	3.12624284261786e-05	2.99495906244983e-05	0.793727029485739	3.03158880505164e-05	2.89820195858083e-05
-206000	0.817727618130251	3.21905602825494e-05	3.1464922138385e-05	0.794567934928025	3.1398940439878e-05	3.05580349975919e-05
-205000	0.819326858243699	3.32157114571627e-05	3.16164713437149e-05	0.796064750896345	3.19157168084765e-05	3.04189008401563e-05
-204000	0.820550596671483	3.5300636806336e-05	3.40768983785519e-05	0.797209717985765	3.44374163857227e-05	3.32924492963022e-05
-203000	0.821367795793867	3.47335580885107e-05	3.39163589661262e-05	0.797879274361856	3.38382832985498e-05	3.31687269224594e-05
-202000	0.823305881093809	3.27827366618504e-05	3.08446513619093e-05	0.79967084069139	3.16533418954353e-05	2.98617755659014e-05
-201000	0.824780489110077	3.37586022368492e-05	3.22839942205812e-05	0.801108203563975	3.27119387809707e-05	3.12745759083855e-05
-200000	0.825836142773051	3.57114571627334e-05	3.46558034997592e-05	0.802144003852946	3.42177984695243e-05	3.31819981805533e-05
-199000	0.827231444319581	3.60571520308235e-05	3.46618504842939e-05	0.803390271311607	3.48963985658479e-05	3.36501311071868e-05
-198000	0.828536255150639	3.48296141702788e-05	3.35248033392198e-05	0.804660780221544	3.40582222935731e-05	3.27877133836356e-05
-197000	0.829713169583133	3.30478942580403e-05	3.18709798255471e-05	0.80586584256435	3.21123240755606e-05	3.09072617327554e-05
-196000	0.83103794081447	3.40170171777172e-05	3.26922459463798e-05	0.807090972333708	3.29542997805961e-05	3.17291700112377e-05
-195000	0.832157114571627	3.19270615936212e-05	3.08078878364639e-05	0.808100337132766	3.06898913683309e-05	2.96805265692728e-05
-194000	0.833507251030128	3.47480066356291e-05	3.33978701771286e-05	0.809348370524964	3.44090009097233e-05	3.31609675175256e-05
-193000	0.835114785679884	3.43391662653182e-05	3.27316316155616e-05	0.81084845079467	3.35086423717022e-05	3.2008562101996e-05
-192000	0.836416760314657	3.3783699898325e-05	3.24817252635522e-05	0.812153529191416	3.23474072884893e-05	3.10423288917429e-05
-191000	0.83767464012415	3.38694279445604e-05	3.26115481350671e-05	0.813277465617809	3.26004174024723e-05	3.14764809760796e-05
-190000	0.838893990474662	3.25938887997004e-05	3.13745384491893e-05	0.814515599079574	3.1868143629261e-05	3.06300101674961e-05
-189000	0.840509819660727	3.3575052175309e-05	3.19592229892439e-05	0.815924439449885	3.24329212821748e-05	3.10240809118639e-05
-188000	0.842025204687751	3.15708246374485e-05	3.00554396104244e-05	0.817291272007278	3.03506715898753e-05	2.89838390324824e-05
-187000	0.843495585166158	3.58294536308664e-05	3.43590731524589e-05	0.8186752822818	3.47952052228822e-05	3.34111949483598e-05
-186000	0.844614223791941	3.57566222507626e-05	3.46379836249799e-05	0.819794777117782	3.51165516134211e-05	3.39970567774389e-05
-185000	0.845738213731471	3.43862043131588e-05	3.32622143736287e-05	0.820792262000321	3.35427837534114e-05	3.25452988708728e-05
-184000	0.846842831915235	3.47085674533098e-05	3.36039492695457e-05	0.822006689142184	3.38278482367421e-05	3.26134210948788e-05
-183000	0.84811826403382	3.41229196767806e-05	3.28474875581956e-05	0.823329212821748	3.33291593086102e-05	3.2006635629047e-05
-182000	0.849700701022101	3.28448654144592e-05	3.12624284261786e-05	0.824800824102317	3.17874993310858e-05	3.03158880505164e-05
-181000	0.850532081125916	3.30219403863648e-05	3.21905602825494e-05	0.825650612725424	3.2248729062985e-05	3.1398940439878e-05
-180000	0.852093112859207	3.47767431904532e-05	3.32157114571627e-05	0.827252742548296	3.3517846631348e-05	3.19157168084765e-05
-179000	0.853294268742976	3.65017926901055e-05	3.5300636806336e-05	0.828363033124632	3.55477069620592e-05	3.44374163857227e-05
-178000	0.85426537164874	3.57046609942741e-05	3.47335580885107e-05	0.829106865735538	3.45821159094557e-05	3.38382832985498e-05
-177000	0.856256274415369	3.47736394284797e-05	3.27827366618504e-05	0.83095654733237	3.35030234922673e-05	3.16533418954353e-05
-176000	0.857717664686681	3.52199925081608e-05	3.37586022368492e-05	0.832419221918981	3.41746133675817e-05	3.27119387809707e-05
-175000	0.859211697971852	3.7205490447905e-05	3.57114571627334e-05	0.83386413014395	3.56627066944935e-05	3.42177984695243e-05
-174000	0.860875260876545	3.77207149355167e-05	3.60571520308235e-05	0.83547054101782	3.65028094397175e-05	3.48963985658479e-05
-173000	0.862203724514368	3.61580778081019e-05	3.48296141702788e-05	0.836694547011291	3.52822282870445e-05	3.40582222935731e-05
-172000	0.863748862845829	3.45930325895008e-05	3.30478942580403e-05	0.838126826135816	3.35446032000856e-05	3.21123240755606e-05
-171000	0.864978969336972	3.52471236688607e-05	3.40170171777172e-05	0.839227751913095	3.40552255578744e-05	3.29542997805961e-05
-170000	0.866115588376947	3.30636806335956e-05	3.19270615936212e-05	0.840296997912988	3.17591373682239e-05	3.06898913683309e-05
-169000	0.867835072510301	3.64674907689838e-05	3.47480066356291e-05	0.841791780382084	3.59037833788195e-05	3.44090009097233e-05
-168000	0.869694332958741	3.61984267137582e-05	3.43391662653182e-05	0.843592229892439	3.53090918820571e-05	3.35086423717022e-05
-167000	0.871131856370739	3.52212233103227e-05	3.3783699898325e-05	0.845095681489806	3.38508588858565e-05	3.23474072884893e-05
-166000	0.872302081661048	3.50396532348691e-05	3.38694279445604e-05	0.846193342965698	3.36980788783646e-05	3.26004174024723e-05
-165000	0.873997645421951	3.42894525606036e-05	3.25938887997004e-05	0.847745598544443	3.34203992080056e-05	3.1868143629261e-05
-164000	0.875904372023332	3.54817787766897e-05	3.3575052175309e-05	0.849572804623535	3.42601273612672e-05	3.24329212821748e-05
-163000	0.877551559907957	3.32180125220742e-05	3.15708246374485e-05	0.851091614491358	3.18694814576979e-05	3.03506715898753e-05
-162000	0.879194038636485	3.74719323593942e-05	3.58294536308664e-05	0.852608979504468	3.63125702359929e-05	3.47952052228822e-05
-161000	0.880566008455076	3.71285920693531e-05	3.57566222507626e-05	0.853816931556697	3.63245036656499e-05	3.51165516134211e-05
-160000	0.881975758548724	3.57959544068069e-05	3.43862043131588e-05	0.855213463905389	3.49393161021031e-05	3.35427837534114e-05
-159000	0.883727350564564	3.64601594691497e-05	3.47085674533098e-05	0.856836517365013	3.54509016963665e-05	3.38278482367421e-05
-158000	0.885130090437202	3.55256595494195e-05	3.41229196767806e-05	0.858174559854444	3.46672017980414e-05	3.33291593086102e-05
-157000	0.886860651790014	3.45754267672714e-05	3.28448654144592e-05	0.859740086691283	3.33530261679243e-05	3.17874993310858e-05
-156000	0.888201369936319	3.43626585326698e-05	3.30219403863648e-05	0.861073955155991	3.3582597527693e-05	3.2248729062985e-05
-155000	0.889897682881147	3.64730561352812e-05	3.47767431904532e-05	0.862742869374431	3.51867608497886e-05	3.3517846631348e-05
-154000	0.891579333226307	3.81834430352652e-05	3.65017926901055e-05	0.864431155348638	3.72359929362659e-05	3.55477069620592e-05
-153000	0.892991598437416	3.71169262053834e-05	3.57046609942741e-05	0.865802804088404	3.59537646492214e-05	3.45821159094557e-05
-152000	0.895149622732381	3.69316637234441e-05	3.47736394284797e-05	0.867785679884412	3.54858992882753e-05	3.35030234922673e-05
-151000	0.896689249210681	3.67596189864612e-05	3.52199925081608e-05	0.86927109755445	3.56600310376197e-05	3.41746133675817e-05
-150000	0.898176860919356	3.86931021565795e-05	3.7205490447905e-05	0.870639642532242	3.70312516722855e-05	3.56627066944935e-05
-149000	0.899929469684808	3.94733237009686e-05	3.77207149355167e-05	0.872191362979612	3.80545298870873e-05	3.65028094397175e-05
-148000	0.901709263124097	3.79378712473912e-05	3.61580778081019e-05	0.873836196286188	3.69270615936212e-05	3.52822282870445e-05
-147000	0.903776957243003	3.66607267084069e-05	3.45930325895008e-05	0.875708674479585	3.54170813934821e-05	3.35446032000856e-05
-146000	0.905148070851394	3.66182372772516e-05	3.52471236688607e-05	0.877051426125114	3.53979772034034e-05	3.40552255578744e-05
-145000	0.907023545780489	3.49391555626907e-05	3.30636806335956e-05	0.878904479049607	3.36121902927168e-05	3.17591373682239e-05
-144000	0.908785519344999	3.82294643334939e-05	3.64674907689838e-05	0.880430299138439	3.74296034676513e-05	3.59037833788195e-05
-143000	0.910863059881201	3.82759672499598e-05	3.61984267137582e-05	0.882329854979397	3.7208647723016e-05	3.53090918820571e-05
-142000	0.912641515492053	3.69996789211752e-05	3.52212233103227e-05	0.883978434205598	3.54994381120565e-05	3.38508588858565e-05
-141000	0.914195376464922	3.6593514207738e-05	3.50396532348691e-05	0.885427998073527	3.51476427462942e-05	3.36980788783646e-05
-140000	0.915814684004923	3.59087601006047e-05	3.42894525606036e-05	0.886894097500937	3.4886498635415e-05	3.34203992080056e-05
-139000	0.917707443677423	3.73745384491893e-05	3.54817787766897e-05	0.888705196125649	3.60712259859795e-05	3.42601273612672e-05
-138000	0.919498581901857	3.50091507465082e-05	3.32180125220742e-05	0.890380157328624	3.35444426606732e-05	3.18694814576979e-05
-137000	0.921271525659549	3.92448761170868e-05	3.74719323593942e-05	0.891981591480709	3.79140043880773e-05	3.63125702359929e-05
-136000	0.922884090544229	3.87411569540322e-05	3.71285920693531e-05	0.893585861829079	3.79287740140204e-05	3.63245036656499e-05
-135000	0.924505806175416	3.74176700379944e-05	3.57959544068069e-05	0.895180606838979	3.6534061112003e-05	3.49393161021031e-05
-134000	0.926494889495371	3.84492427891047e-05	3.64601594691497e-05	0.8970546904265	3.73249852838872e-05	3.54509016963665e-05
-133000	0.92817338256542	3.72041526194681e-05	3.55256595494195e-05	0.89857333975491	3.61858511264515e-05	3.46672017980414e-05
-132000	0.930037138117408	3.64391823192594e-05	3.45754267672714e-05	0.90036817038583	3.51478567988441e-05	3.33530261679243e-05
