Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-250000	0.284184641659814	9.48472389145424e-06	9.64539186539314e-06	0.349885318489468	1.22206970712885e-05	1.20717945474097e-05
-249000	0.284156113606174	1.37825921943197e-05	1.381112024796e-05	0.349898412296793	1.63966095262192e-05	1.63835157188943e-05
-248000	0.284248086532988	8.32424568283889e-06	8.23227275602506e-06	0.35011797077614	1.08783604276045e-05	1.06588019482573e-05
-247000	0.284802454298185	1.28462268328167e-05	1.22918590676197e-05	0.350617306597508	1.56124992093111e-05	1.51131633879436e-05
-246000	0.284829464229236	9.02156999177685e-06	8.9945600607249e-06	0.350720475678411	1.20863432222152e-05	1.19831741413119e-05
-245000	0.284533936365362	1.09576823328484e-05	1.12532101967234e-05	0.350548042254412	1.32916060471883e-05	1.34640394711873e-05
-244000	0.284404326649377	9.85590486431779e-06	9.98551458030235e-06	0.350557404010374	1.27060535138212e-05	1.26966917578594e-05
-243000	0.284133658042887	1.37064330444683e-05	1.39771016509583e-05	0.350502561831868	1.68495793535328e-05	1.69044215320387e-05
-242000	0.283805047757606	9.63950914036307e-06	9.96811942564361e-06	0.350472642165855	1.21728129546461e-05	1.22027326206591e-05
-241000	0.283504396229996	1.14718198494529e-05	1.17724713770637e-05	0.350170029729901	1.4377316718325e-05	1.46799291542792e-05
-240000	0.283727243974951	1.23850338414827e-05	1.21621860965273e-05	0.350517110506673	1.48147257891075e-05	1.44676450123347e-05
-239000	0.283276930862167	9.52729457903725e-06	9.97760769182111e-06	0.350271617433108	1.26276171800873e-05	1.2873110253653e-05
-238000	0.2832530204314	1.13186792333481e-05	1.13425896641154e-05	0.350550825479157	1.47737364792207e-05	1.4494528433171e-05
-237000	0.28275374786514	1.15217281295465e-05	1.20210006958062e-05	0.350306470997533	1.41157568473654e-05	1.43601113289898e-05
-236000	0.28226801189196	1.18099184009109e-05	1.22956543740907e-05	0.350032323360111	1.46643683977481e-05	1.49385160351698e-05
-235000	0.28223182997027	9.04946549433866e-06	9.08564741602883e-06	0.350190018343981	1.2281611740148e-05	1.21239167562781e-05
-234000	0.282397495097729	1.2567018786767e-05	1.2401353659308e-05	0.350558922132962	1.5138718451515e-05	1.4769814662534e-05
-233000	0.281852931874249	1.23475235625277e-05	1.2892086786008e-05	0.350310139793788	1.49192864823835e-05	1.51680688215573e-05
-232000	0.281194888987286	1.05582263267759e-05	1.1216269213739e-05	0.349913656777785	1.35664494907964e-05	1.39629325067999e-05
-231000	0.281203365171738	1.12768676070593e-05	1.12683914226074e-05	0.350044784616358	1.34542349294705e-05	1.33231070908976e-05
-230000	0.280618824720096	1.20237839205516e-05	1.26083243721931e-05	0.34964488582453	1.50397242077298e-05	1.54396229995572e-05
-229000	0.279491745208426	1.13527104813714e-05	1.24797899930419e-05	0.348888860775508	1.37410335884623e-05	1.4497058637485e-05
-228000	0.279248086532988	1.00438990448479e-05	1.02875577202859e-05	0.348913467012461	1.29234613195015e-05	1.28988550825479e-05
-227000	0.27891998228857	1.24631538996774e-05	1.27912581440951e-05	0.348755392497944	1.56599405401986e-05	1.58180150547157e-05
-226000	0.278487443861092	1.11514327281928e-05	1.15839711556708e-05	0.348557024479727	1.42444809918401e-05	1.44428490100576e-05
-225000	0.278157821494086	9.15510152444811e-06	9.48472389145424e-06	0.348554241254981	1.22179138465431e-05	1.22206970712885e-05
-224000	0.278643936997913	1.42687076981466e-05	1.37825921943197e-05	0.349175469669176	1.70178379404137e-05	1.63966095262192e-05
-223000	0.278605161616801	8.28547030172687e-06	8.32424568283889e-06	0.349277563413246	1.09804541716744e-05	1.08783604276045e-05
-222000	0.279160478208615	1.34015434246315e-05	1.28462268328167e-05	0.349758998039092	1.60939338351572e-05	1.56124992093111e-05
-221000	0.278920361819217	8.78145360237839e-06	9.02156999177685e-06	0.349611234107154	1.19385792902777e-05	1.20863432222152e-05
-220000	0.27873964197609	1.0776962489721e-05	1.09576823328484e-05	0.34982288569802	1.35032576380543e-05	1.32916060471883e-05
-219000	0.278495287494465	9.6115503826934e-06	9.85590486431779e-06	0.349673477133279	1.25566449490796e-05	1.27060535138212e-05
-218000	0.277732747169334	1.29438927193371e-05	1.37064330444683e-05	0.349088304130559	1.62644063508128e-05	1.68495793535328e-05
-217000	0.277804668226959	9.71143019798848e-06	9.63950914036307e-06	0.34949307356569	1.2577582389778e-05	1.21728129546461e-05
-216000	0.277666392561199	1.13335441836928e-05	1.14718198494529e-05	0.349241950787526	1.41261939401607e-05	1.4377316718325e-05
-215000	0.277520399772282	1.2239041052565e-05	1.23850338414827e-05	0.349165601872351	1.47383768739325e-05	1.48147257891075e-05
-214000	0.277351065848567	9.35796065532292e-06	9.52729457903725e-06	0.349256436207224	1.27184515149598e-05	1.26276171800873e-05
-213000	0.277037004238092	1.1004617622873e-05	1.13186792333481e-05	0.349240116389398	1.47574166613954e-05	1.47737364792207e-05
-212000	0.276939464861788	1.14241887532418e-05	1.15217281295465e-05	0.349171168321842	1.4046808779809e-05	1.41157568473654e-05
-211000	0.276442659244734	1.13131127838573e-05	1.18099184009109e-05	0.348923018533747	1.44162186096527e-05	1.46643683977481e-05
