Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27ac.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.DLR.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.DLR.bedGraph - Tags
-250000	-1.08076218761706	-0.000215628351260234	-0.000215322630705838	-1.15066902124472	-0.00022959137368224	-0.000229337079252957
-249000	-1.08110815005084	-0.000217876491678707	-0.00021753052924493	-1.15101530475732	-0.000232556536629743	-0.000232210253117141
-248000	-1.08185385562156	-0.000216663776957242	-0.000215918071386525	-1.15165179001445	-0.000230640659281854	-0.000230004174024723
-247000	-1.08282067747632	-0.000216576550543159	-0.000215609728688393	-1.15229935249104	-0.000229802483009579	-0.000229154920532991
-246000	-1.08349906352009	-0.000216753893080752	-0.000216075507036978	-1.15249023385241	-0.000229899181248996	-0.000229708299887622
-245000	-1.08379424198641	-0.000215923529726548	-0.000215628351260234	-1.15270771124311	-0.000229808851072939	-0.00022959137368224
-244000	-1.08443222561139	-0.000218514475303687	-0.000217876491678707	-1.15329994113555	-0.000233148766522181	-0.000232556536629743
-243000	-1.08499149141114	-0.000217223042756997	-0.000216663776957242	-1.15400931128592	-0.000231350029432225	-0.000230640659281854
-242000	-1.08588360892599	-0.000217468668058009	-0.000216576550543159	-1.15500379943276	-0.000230796971156419	-0.000229802483009579
-241000	-1.08636174880933	-0.000217232032964093	-0.000216753893080752	-1.15540017124204	-0.000230295553058275	-0.000229899181248996
-240000	-1.08684133354739	-0.000216403114464601	-0.000215923529726548	-1.15556226253545	-0.000229970942366351	-0.000229808851072939
-239000	-1.08739412425751	-0.000219067266013807	-0.000218514475303687	-1.15595906244983	-0.000233545566436559	-0.000233148766522181
-238000	-1.08817316851287	-0.000218002087012361	-0.000217223042756997	-1.15702477658265	-0.000232415743565046	-0.000231350029432225
-237000	-1.08900802697062	-0.00021830352651576	-0.000217468668058009	-1.15774361855836	-0.000231515813132124	-0.000230796971156419
-236000	-1.08970813934821	-0.000217932145341681	-0.000217232032964093	-1.1583832610906	-0.000230935195590517	-0.000230295553058275
-235000	-1.09066399100979	-0.000217358966126184	-0.000216403114464601	-1.15936421041366	-0.00023095189168941	-0.000229970942366351
-234000	-1.09120923636753	-0.000219612511371542	-0.000219067266013807	-1.15990924171884	-0.000234090597741745	-0.000233545566436559
-233000	-1.09204345266763	-0.000218836303312463	-0.000218002087012361	-1.16078236206989	-0.000233288863916091	-0.000232415743565046
-232000	-1.09303093059346	-0.00021929100444159	-0.00021830352651576	-1.1618630598812	-0.000232596510943437	-0.000231515813132124
-231000	-1.09386279231551	-0.000218764007063734	-0.000217932145341681	-1.16299818055333	-0.000232070316262642	-0.000230935195590517
-230000	-1.09475715738214	-0.000218253331192808	-0.000217358966126184	-1.16375801359234	-0.000231711724728421	-0.00023095189168941
-229000	-1.09517830577407	-0.000220033659763472	-0.000219612511371542	-1.16412131428266	-0.000234453898432065	-0.000234090597741745
-228000	-1.09566811152138	-0.000219326109059774	-0.000218836303312463	-1.16470920961096	-0.000233876759244395	-0.000233288863916091
-227000	-1.09617653984053	-0.000219799432760743	-0.00021929100444159	-1.16506030930593	-0.000232947610638412	-0.000232596510943437
-226000	-1.09717953657623	-0.000219767003799433	-0.000218764007063734	-1.16574752501739	-0.0002327575319741	-0.000232070316262642
-225000	-1.09786273880238	-0.000218936533418955	-0.000218253331192808	-1.16653154599454	-0.000232495745705571	-0.000231711724728421
-224000	-1.09838909402258	-0.000220560014983678	-0.000220033659763472	-1.16727200727779	-0.00023519435971531	-0.000234453898432065
-223000	-1.09899716380371	-0.000219934178840906	-0.000219326109059774	-1.16769454701129	-0.000234299298977899	-0.000233876759244395
-222000	-1.09982335313319	-0.000220625622090223	-0.000219799432760743	-1.16854380050302	-0.000233796864130144	-0.000232947610638412
-221000	-1.10048798630064	-0.000220431636966875	-0.000219767003799433	-1.1693875421416	-0.000233601273612671	-0.0002327575319741
-220000	-1.101117942955	-0.000219566490073313	-0.000218936533418955	-1.16996221972494	-0.000233070423288917	-0.000232495745705571
-219000	-1.10175903034195	-0.000221201102370632	-0.000220560014983678	-1.17086685931396	-0.000236098999304329	-0.00023519435971531
-218000	-1.10229908492535	-0.000220474233424306	-0.000219934178840906	-1.17111227056242	-0.000234544710226361	-0.000234299298977899
-217000	-1.10280387435115	-0.000221130411516027	-0.000220625622090223	-1.17172060790924	-0.000234405201476963	-0.000233796864130144
-216000	-1.10313902713116	-0.000220766789746883	-0.000220431636966875	-1.17208893883448	-0.000233969604537914	-0.000233601273612671
-215000	-1.10356135281212	-0.000219988815754268	-0.000219566490073313	-1.17269096163108	-0.000233672446085514	-0.000233070423288917
-214000	-1.10449622732381	-0.000222135976882324	-0.000221201102370632	-1.17327676994702	-0.000236684807620271	-0.000236098999304329
-213000	-1.10539803071654	-0.000221376036817038	-0.000220474233424306	-1.17390137528763	-0.000235169315566972	-0.000234544710226361
-212000	-1.10572670840691	-0.0002214590892064	-0.000221130411516027	-1.17439770963772	-0.000234901535827045	-0.000234405201476963
-211000	-1.10627072296249	-0.000221310804302456	-0.000220766789746883	-1.17507802215444	-0.000234649917054637	-0.000233969604537914
-210000	-1.10698003959972	-0.000220698132391502	-0.000219988815754268	-1.1755611922727	-0.000234155616203778	-0.000233672446085514
-209000	-1.10802493712206	-0.000223180874404666	-0.000222135976882324	-1.17633713276609	-0.000237460748113662	-0.000236684807620271
-208000	-1.10885273184567	-0.000222203831540643	-0.000221376036817038	-1.1770012843153	-0.000235833467116177	-0.000235169315566972
-207000	-1.10940878685717	-0.000222015144217906	-0.0002214590892064	-1.17751656231605	-0.000235416813827794	-0.000234901535827045
-206000	-1.10992042596457	-0.000221822443409857	-0.000221310804302456	-1.17806630277733	-0.00023519965751592	-0.000234649917054637
-205000	-1.11074302991384	-0.000221520736340772	-0.000220698132391502	-1.17847038047841	-0.000234559693904854	-0.000234155616203778
-204000	-1.11134794241986	-0.000223785786910686	-0.000223180874404666	-1.17896826670948	-0.000237958634344732	-0.000237460748113662
-203000	-1.11187424412693	-0.000222730133247713	-0.000222203831540643	-1.17972836731418	-0.000236593567720876	-0.000235833467116177
-202000	-1.11242660673195	-0.000222567506822925	-0.000222015144217906	-1.18008214266602	-0.000235770589179644	-0.000235416813827794
-201000	-1.11314239845882	-0.000222538235136726	-0.000221822443409857	-1.18082014234495	-0.000235937657194842	-0.00023519965751592
-200000	-1.11382351367261	-0.000222201851554557	-0.000221520736340772	-1.18119232621609	-0.000234931877775995	-0.000234559693904854
-199000	-1.11432953390057	-0.000224291807138653	-0.000223785786910686	-1.18151276288329	-0.000238279071011933	-0.000237958634344732
-198000	-1.11514710761492	-0.000223547706962059	-0.000222730133247713	-1.18254363996361	-0.000237624444801198	-0.000236593567720876
-197000	-1.11590164285332	-0.000223322042061327	-0.000222567506822925	-1.18314865949591	-0.000236375608711939	-0.000235770589179644
-196000	-1.11661920051373	-0.000223255792797132	-0.000222538235136726	-1.1838023759833	-0.000236591373682239	-0.000235937657194842
-195000	-1.11722063466581	-0.000222803285706641	-0.000222201851554557	-1.18470942366351	-0.0002358389254562	-0.000234931877775995
-194000	-1.11756274415369	-0.000224633916626532	-0.000224291807138653	-1.18516075346498	-0.000238730400813399	-0.000238279071011933
-193000	-1.11839615775673	-0.000224381120565098	-0.000223547706962059	-1.18610975544496	-0.000238573446781185	-0.000237624444801198
-192000	-1.11912687964895	-0.000224052763953551	-0.000223322042061327	-1.18682538663242	-0.000237091239899395	-0.000236375608711939
-191000	-1.12002638197678	-0.000224155295124953	-0.000223255792797132	-1.18751875635469	-0.000237284743404505	-0.000236591373682239
-190000	-1.12033638358217	-0.000223113287312036	-0.000222803285706641	-1.1880715470648	-0.00023639171616632	-0.0002358389254562
-189000	-1.1205409107936	-0.000224838443837962	-0.000224633916626532	-1.18835522020656	-0.000239014073955156	-0.000238730400813399
-188000	-1.12155493123562	-0.000225395141007117	-0.000224381120565098	-1.18922946433349	-0.000239447690908118	-0.000238573446781185
-187000	-1.12212875260877	-0.000224626585326697	-0.000224052763953551	-1.1897368223899	-0.000237598597955798	-0.000237091239899395
-186000	-1.12261208326644	-0.00022463862578263	-0.000224155295124953	-1.19031278428854	-0.000237860705303152	-0.000237284743404505
-185000	-1.12294632632311	-0.000223447530368705	-0.000223113287312036	-1.19063022422005	-0.000236709156097822	-0.00023639171616632
-184000	-1.12349777920479	-0.000225389896719645	-0.000224838443837962	-1.19134526676299	-0.0002397291164981	-0.000239014073955156
-183000	-1.12405886445122	-0.000225956226253545	-0.000225395141007117	-1.19178161288596	-0.000239884037031091	-0.000239447690908118
-182000	-1.1243734146733	-0.000224941135548777	-0.000224626585326697	-1.19193744314229	-0.000237754428212126	-0.000237598597955798
-181000	-1.12482966768342	-0.000225094878792744	-0.00022463862578263	-1.19217043934286	-0.000238093701503719	-0.000237860705303152
-180000	-1.12563177610103	-0.000224249638786322	-0.000223447530368705	-1.19300850858886	-0.000237547225343822	-0.000236709156097822
-179000	-1.12627077647562	-0.000226028897094238	-0.000225389896719645	-1.19368807192166	-0.000240408679830899	-0.0002397291164981
-178000	-1.12685289238508	-0.000226538342163001	-0.000225956226253545	-1.19441023171189	-0.000240606196821319	-0.000239884037031091
-177000	-1.1274225397335	-0.000225510782897202	-0.000224941135548777	-1.1950292716862	-0.00023837346818644	-0.000237754428212126
-176000	-1.12807106544657	-0.000225743404505806	-0.000225094878792744	-1.19578685717344	-0.000238851286990956	-0.000238093701503719
-175000	-1.12853368652004	-0.000224712259859795	-0.000224249638786322	-1.19636158826992	-0.000238121956440307	-0.000237547225343822
-174000	-1.12921646064109	-0.000226711671215284	-0.000226028897094238	-1.19708562101996	-0.000241132712580939	-0.000240408679830899
-173000	-1.12960068496816	-0.000226922566490074	-0.000226538342163001	-1.19744571092203	-0.000240966286723391	-0.000240606196821319
-172000	-1.13006277091026	-0.0002259728688393	-0.000225510782897202	-1.19808465778349	-0.000239012415047894	-0.00023837346818644
-171000	-1.13064852571306	-0.000226329159308611	-0.000225743404505806	-1.19824685610317	-0.000239013485310644	-0.000238851286990956
-170000	-1.13123791940922	-0.000225301653555948	-0.000224712259859795	-1.1990715470648	-0.000238946647401938	-0.000238121956440307
-169000	-1.13221132337989	-0.000227685075185958	-0.000226711671215284	-1.2001166586397	-0.00024217782415583	-0.000241132712580939
-168000	-1.13253828864986	-0.000227249531760047	-0.000226922566490074	-1.20035564831166	-0.000241205276395354	-0.000240966286723391
-167000	-1.13318247979879	-0.000226617059988228	-0.0002259728688393	-1.2013687055172	-0.000240025472253438	-0.000239012415047894
-166000	-1.13366003103762	-0.00022680671054744	-0.000226329159308611	-1.20202151228126	-0.000239666292074704	-0.000239013485310644
-165000	-1.13457633649061	-0.000226217959008937	-0.000225301653555948	-1.20270450045486	-0.000239629635575534	-0.000238946647401938
-164000	-1.13523920372451	-0.000228347942419864	-0.000227685075185958	-1.20344212554182	-0.000242915449242789	-0.00024217782415583
-163000	-1.13564954246267	-0.000227659870498207	-0.000227249531760047	-1.20381388130786	-0.000241577032161396	-0.000241205276395354
-162000	-1.13639776315085	-0.000227365280676407	-0.000226617059988228	-1.20461491946273	-0.000240826510408305	-0.000240025472253438
-161000	-1.13690394391823	-0.000227312891314818	-0.00022680671054744	-1.20529212821748	-0.000240343500829453	-0.000239666292074704
-160000	-1.13785695938353	-0.000227170974474234	-0.000226217959008937	-1.20612265211109	-0.00024046015946915	-0.000239629635575534
-159000	-1.13849044790496	-0.000228981430941296	-0.000228347942419864	-1.20656183443035	-0.000243354631562048	-0.000242915449242789
-158000	-1.13934366136887	-0.000228513083962112	-0.000227659870498207	-1.20730588109381	-0.000242321078824851	-0.000241577032161396
