Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph - Tags
-250000	-0.765541843253843	-0.000156569612246189	-0.000156422923651085	-0.83719065089506	-0.000170234107154153	-0.000170209311151876
-249000	-0.764889809602125	-0.000151697514074262	-0.000152349547725978	-0.836868366120564	-0.000165481118350307	-0.000165803403124803
-248000	-0.764799860838763	-0.000151732810424441	-0.000151822759187804	-0.836641027262952	-0.000166542475804921	-0.000166769814662534
-247000	-0.764553608703903	-0.00015253602378392	-0.00015278227591878	-0.836606553229173	-0.000167477829084698	-0.000167512303118477
-246000	-0.764190081599089	-0.000151654121070277	-0.00015201764817509	-0.836638876589285	-0.000166903346195206	-0.000166871022835094
-245000	-0.764077234486685	-0.000156456765133785	-0.000156569612246189	-0.836347080776773	-0.000169942311341641	-0.000170234107154153
-244000	-0.763362641533304	-0.00015098292112088	-0.000151697514074262	-0.835891454234929	-0.000165025491808464	-0.000165481118350307
-243000	-0.763577076348915	-0.000151947245240053	-0.000151732810424441	-0.835849326333101	-0.000166500347903093	-0.000166542475804921
-242000	-0.763540831172117	-0.000152499778607123	-0.00015253602378392	-0.835914226073755	-0.000167542728825353	-0.000167477829084698
-241000	-0.763335505092036	-0.000151448794990195	-0.000151654121070277	-0.835476057941679	-0.000166465178063129	-0.000166903346195206
-240000	-0.763166930229616	-0.000156288190271364	-0.000156456765133785	-0.835497691188563	-0.000169963944588526	-0.000169942311341641
-239000	-0.762642608640648	-0.000150458599531912	-0.00015098292112088	-0.835357075083813	-0.000164884875703713	-0.000165025491808464
-238000	-0.762403567588083	-0.000151708204187488	-0.000151947245240053	-0.835061990005693	-0.000166205262824973	-0.000166500347903093
-237000	-0.762374723258903	-0.000152470934277943	-0.000152499778607123	-0.835011512429629	-0.000167492251249288	-0.000167542728825353
-236000	-0.762122904674552	-0.000151196976405844	-0.000151448794990195	-0.834997216775255	-0.000166450882408755	-0.000166465178063129
-235000	-0.761773989499652	-0.000155939275096464	-0.000156288190271364	-0.834943196913151	-0.000169909924726422	-0.000169963944588526
-234000	-0.761517426782213	-0.000150202036814473	-0.000150458599531912	-0.834858308558416	-0.000164799987348978	-0.000164884875703713
-233000	-0.761312859763426	-0.000151503637168702	-0.000151708204187488	-0.834719843127332	-0.00016606679739389	-0.000166205262824973
-232000	-0.760934341198052	-0.000152092415712569	-0.000152470934277943	-0.834597634258966	-0.000167370042380922	-0.000167492251249288
-231000	-0.760794547409703	-0.000151057182617496	-0.000151196976405844	-0.83439275096464	-0.000166245999114428	-0.000166450882408755
-230000	-0.75997558352837	-0.000155120311215131	-0.000155939275096464	-0.833938389524954	-0.000169455563286736	-0.000169909924726422
-229000	-0.75939395281169	-0.000149620406097792	-0.000150202036814473	-0.833586185084446	-0.00016444778290847	-0.000164799987348978
-228000	-0.759066544373458	-0.00015117622873047	-0.000151503637168702	-0.833489278259219	-0.000165969890568663	-0.00016606679739389
-227000	-0.759153456891644	-0.000152179328230754	-0.000152092415712569	-0.833561325827061	-0.000167442089948763	-0.000167370042380922
-226000	-0.758563603010943	-0.000150467328736796	-0.000151057182617496	-0.833164906066165	-0.000165849579353533	-0.000166245999114428
-225000	-0.757948194066671	-0.000154504902270858	-0.000155120311215131	-0.8326204693529	-0.000168911126573471	-0.000169455563286736
-224000	-0.75727655133152	-0.000148948763362641	-0.000149620406097792	-0.831954456322348	-0.000163781769877918	-0.00016444778290847
-223000	-0.756893668163704	-0.000150793345562654	-0.00015117622873047	-0.83194705547473	-0.000165962489721045	-0.000165969890568663
-222000	-0.75669314947182	-0.00015197880953887	-0.000152179328230754	-0.831841039913973	-0.000167336074388007	-0.000167442089948763
-221000	-0.756347650072743	-0.000150121829337719	-0.000150467328736796	-0.831551205009805	-0.000165559744449364	-0.000165849579353533
-220000	-0.75581700297299	-0.000153974255171106	-0.000154504902270858	-0.831306913783288	-0.000168666835346954	-0.000168911126573471
-219000	-0.755478208615346	-0.000148609969004997	-0.000148948763362641	-0.830881965968752	-0.000163356822063382	-0.000163781769877918
-218000	-0.755030931747739	-0.000150346068695047	-0.000150793345562654	-0.830840786893542	-0.000165921310645834	-0.000165962489721045
-217000	-0.754458852552344	-0.000151406730343475	-0.00015197880953887	-0.830601619330761	-0.000167096906825226	-0.000167336074388007
-216000	-0.754157378708331	-0.000149820355493706	-0.000150121829337719	-0.830538300967803	-0.000165496426086406	-0.000165559744449364
-215000	-0.753936049085964	-0.000153752925548738	-0.000153974255171106	-0.830627364159656	-0.000168755898538807	-0.000168666835346954
-214000	-0.753770700234044	-0.000148444620153077	-0.000148609969004997	-0.830578214940856	-0.000163307672844582	-0.000163356822063382
-213000	-0.753762160794484	-0.000150337529255487	-0.000150346068695047	-0.830553671959011	-0.000165896767663989	-0.000165921310645834
-212000	-0.75301499146056	-0.000150659561009552	-0.000151406730343475	-0.829922892023531	-0.000166466126889746	-0.000167096906825226
-211000	-0.75282876842305	-0.000149634132456196	-0.000149820355493706	-0.829788158643811	-0.000165361692706686	-0.000165496426086406
-210000	-0.752537541906509	-0.000153461699032197	-0.000153752925548738	-0.829824340565501	-0.000168792080460497	-0.000168755898538807
-209000	-0.751996584224176	-0.000147903662470744	-0.000148444620153077	-0.829510595230565	-0.000162993927509647	-0.000163307672844582
-208000	-0.752100891897021	-0.000150441836928332	-0.000150337529255487	-0.829366057309128	-0.000165752229742552	-0.000165896767663989
-207000	-0.751527294579037	-0.000150085963691568	-0.000150659561009552	-0.82909032829401	-0.000166190397874628	-0.000166466126889746
-206000	-0.751551964071099	-0.000149658801948257	-0.000149634132456196	-0.828993990764754	-0.000165265355177431	-0.000165361692706686
