##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	evoC-Bap1-mut-F_S4_L000_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	833848753
Sequences flagged as poor quality	0
Sequence length	151
%GC	22
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	37.19867927295443	40.0	40.0	40.0	24.0	40.0
2	38.65099762522521	40.0	40.0	40.0	40.0	40.0
3	38.97917363797988	40.0	40.0	40.0	40.0	40.0
4	39.058445498448805	40.0	40.0	40.0	40.0	40.0
5	39.15205046783826	40.0	40.0	40.0	40.0	40.0
6	39.21803036623358	40.0	40.0	40.0	40.0	40.0
7	39.2657097575584	40.0	40.0	40.0	40.0	40.0
8	39.326013059349144	40.0	40.0	40.0	40.0	40.0
9	39.32224873879496	40.0	40.0	40.0	40.0	40.0
10-14	39.37658944535233	40.0	40.0	40.0	40.0	40.0
15-19	39.48171114096515	40.0	40.0	40.0	40.0	40.0
20-24	39.52741055763143	40.0	40.0	40.0	40.0	40.0
25-29	39.51264816462465	40.0	40.0	40.0	40.0	40.0
30-34	39.47654390723782	40.0	40.0	40.0	40.0	40.0
35-39	39.46405545706921	40.0	40.0	40.0	40.0	40.0
40-44	39.42643088919988	40.0	40.0	40.0	40.0	40.0
45-49	39.39003387848204	40.0	40.0	40.0	40.0	40.0
50-54	39.37679609337978	40.0	40.0	40.0	40.0	40.0
55-59	39.342964699258836	40.0	40.0	40.0	40.0	40.0
60-64	39.30692606216561	40.0	40.0	40.0	40.0	40.0
65-69	39.282567413037796	40.0	40.0	40.0	40.0	40.0
70-74	39.245676980463145	40.0	40.0	40.0	40.0	40.0
75-79	39.20814848061541	40.0	40.0	40.0	40.0	40.0
80-84	39.16837209589255	40.0	40.0	40.0	40.0	40.0
85-89	39.11659777513633	40.0	40.0	40.0	40.0	40.0
90-94	39.08769474360538	40.0	40.0	40.0	40.0	40.0
95-99	39.03908284959683	40.0	40.0	40.0	40.0	40.0
100-104	39.006461382331764	40.0	40.0	40.0	40.0	40.0
105-109	38.964938436263395	40.0	40.0	40.0	40.0	40.0
110-114	38.921036274788314	40.0	40.0	40.0	40.0	40.0
115-119	38.88557115441294	40.0	40.0	40.0	40.0	40.0
120-124	38.83219396431717	40.0	40.0	40.0	40.0	40.0
125-129	38.79653665561098	40.0	40.0	40.0	40.0	40.0
130-134	38.74673196687026	40.0	40.0	40.0	40.0	40.0
135-139	38.708592098835936	40.0	40.0	40.0	40.0	40.0
140-144	38.664898997336515	40.0	40.0	40.0	40.0	40.0
145-149	38.59798959104518	40.0	40.0	40.0	40.0	40.0
150-151	38.25609373550266	40.0	40.0	40.0	40.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.4000397618041447
1101	2	-0.10113525802632495
1101	3	-0.029745755775508087
1101	4	0.01739386349428429
1101	5	-0.09318488540819203
1101	6	-0.049521672182187615
1101	7	-0.03681438448908381
1101	8	-0.04241366250925438
1101	9	-0.002850054785895395
1101	10-14	0.011328982812671029
1101	15-19	-0.0014144537541298519
1101	20-24	-0.0032423062702804373
1101	25-29	5.758243707987276E-4
1101	30-34	1.829664286887578E-4
1101	35-39	-0.003687768278567205
1101	40-44	-8.94065525145038E-4
1101	45-49	0.00859017764076242
1101	50-54	6.778582930238031E-4
1101	55-59	1.5730335978503263E-4
1101	60-64	0.002285297838447775
1101	65-69	0.002833316874166769
1101	70-74	-0.002444489860877752
1101	75-79	0.006677499829940814
1101	80-84	0.00861097692978774
1101	85-89	0.026338225171080865
1101	90-94	0.0196630675772127
1101	95-99	0.021990108109278594
1101	100-104	0.024345207880756448
1101	105-109	0.021824388671745965
1101	110-114	0.01822764130936605
1101	115-119	0.026490026354032636
1101	120-124	0.04863469939176923
1101	125-129	0.060237094122648216
1101	130-134	0.08054989237880505
1101	135-139	0.08505350740985307
1101	140-144	0.10587378074954756
1101	145-149	0.14718784390337447
1101	150-151	0.23443847421101083
1102	1	-0.3841586136864166
1102	2	-0.09104091797971137
1102	3	0.023575324014615262
1102	4	-0.010083549288054883
1102	5	-0.04949947479180139
1102	6	-0.047749736444934854
1102	7	-0.02532259322874353
1102	8	-0.019195730876759853
1102	9	0.026663773169289584
1102	10-14	0.02427034843000797
1102	15-19	-0.0036181198820841587
1102	20-24	-0.0026870193005166243
1102	25-29	0.009547436919916663
1102	30-34	0.009110646762579222
1102	35-39	0.001282090663011104
1102	40-44	-0.004493333660661847
1102	45-49	0.001640603439469146
1102	50-54	-0.005774838290072637
1102	55-59	8.824643240501473E-4
1102	60-64	7.444506010259033E-4
1102	65-69	-0.0034729135191042815
1102	70-74	3.264236088682537E-4
1102	75-79	6.442502884809187E-4
1102	80-84	0.011903696059967217
1102	85-89	0.012978261751108278
1102	90-94	0.012411156433714154
1102	95-99	0.026748136992701177
1102	100-104	0.02770775996233965
1102	105-109	0.021045599377785607
1102	110-114	0.014376423652592507
1102	115-119	0.02259229621169112
1102	120-124	0.0448218322832048
1102	125-129	0.06367556865416191
1102	130-134	0.0790017571206505
1102	135-139	0.08807391250160634
1102	140-144	0.11225440124423613
1102	145-149	0.16620696550512548
1102	150-151	0.27132351216640416
1103	1	-0.3529097469735234
1103	2	-0.08931927338335299
1103	3	-0.024619646211206714
1103	4	0.009735205567167782
1103	5	-0.07082814525841741
1103	6	-0.043662938835581144
1103	7	-0.025407821169601164
1103	8	-0.020707246995286255
1103	9	0.04321761390962564
1103	10-14	0.022719674665644618
1103	15-19	0.016581618001232812
1103	20-24	0.0034708813685071505
1103	25-29	0.012842397518738835
