loop_id	sample	group	center_value	background_mean	enrichment
1	ctrl_M1	ctrl	23.0830154418945	3.33282232284546	6.92596640500985
1	ctrl_M2	ctrl	20.0767040252686	3.81744387745857	5.25920083431179
1	ctrl_M3	ctrl	17.6157913208008	4.64758594334126	3.79030996641159
1	mut_M1	mut	6.70267152786255	4.31300660967827	1.55406011036986
1	mut_M2	mut	7.31952428817749	3.73786222934723	1.95821136228869
1	mut_M3	mut	10.1175184249878	5.89501082897186	1.7162849600316
2	ctrl_M1	ctrl	9.7354097366333	6.3143652677536	1.54178754693689
2	ctrl_M2	ctrl	43.112060546875	14.3608287572861	3.00205937105139
2	ctrl_M3	ctrl	13.4606781005859	10.4150847196579	1.29242137370036
2	mut_M1	mut	7.24840879440308	5.92928445339203	1.22247614385517
2	mut_M2	mut	14.4137506484985	7.00091028213501	2.05883950338282
2	mut_M3	mut	19.7338047027588	7.21686288714409	2.73440205409916
3	ctrl_M1	ctrl	1.18658804893494	0.834520474076271	1.42188009257456
3	ctrl_M2	ctrl	1.98739790916443	0.870752111077309	2.28239229498461
3	ctrl_M3	ctrl	2.03451776504517	0.441857069730759	4.60447032404592
3	mut_M1	mut	0	0	NA
3	mut_M2	mut	0.497763395309448	0.22268383204937	2.23529203143537
3	mut_M3	mut	1.10978412628174	0.429664686322212	2.582907466241
4	ctrl_M1	ctrl	6.06951093673706	0.601739481091499	10.0866091181644
4	ctrl_M2	ctrl	3.65084600448608	1.14001740515232	3.20244760122613
4	ctrl_M3	ctrl	2.492023229599	0.80400738120079	3.09950292480791
4	mut_M1	mut	1.30243909358978	0.878073610365391	1.48329146692816
4	mut_M2	mut	1.01316690444946	0.488543510437012	2.07385193499585
4	mut_M3	mut	2.2318000793457	0.34130859375	6.53895073319027
5	ctrl_M1	ctrl	10.3250007629395	2.23935595154762	4.61070101687221
5	ctrl_M2	ctrl	2.5087456703186	2.34248375892639	1.07097676163544
5	ctrl_M3	ctrl	7.78820753097534	1.56219391524792	4.98542943674145
5	mut_M1	mut	2.51588082313538	0.594565719366074	4.23145960352004
5	mut_M2	mut	4.45931005477905	1.97817072272301	2.25425945473538
5	mut_M3	mut	0.557854831218719	1.36765357851982	0.407891910627304
