loop_id	sample	group	center_value	background_mean	enrichment
1	ctrl_M1	ctrl	146.2109375	77.4098215103149	1.88879052615458
1	ctrl_M2	ctrl	118.36124420166	68.5346376895905	1.72702808669896
1	ctrl_M3	ctrl	132.646911621094	71.4461898803711	1.85659881714052
1	mut_M1	mut	226.884704589844	102.97064447403	2.2033921002317
1	mut_M2	mut	326.326477050781	120.930422782898	2.6984647001245
1	mut_M3	mut	246.967407226562	89.0045132637024	2.7747739768527
2	ctrl_M1	ctrl	69.8010406494141	40.9397249221802	1.70497092450168
2	ctrl_M2	ctrl	80.4729537963867	43.4789280891418	1.85084953408692
2	ctrl_M3	ctrl	93.9523086547852	59.854229927063	1.56968536341163
2	mut_M1	mut	107.138557434082	42.5522880554199	2.51780955455428
2	mut_M2	mut	126.58129119873	45.7323865890503	2.76786978856332
2	mut_M3	mut	133.01318359375	46.5545969009399	2.85714392236665
3	ctrl_M1	ctrl	242.061294555664	105.270588874817	2.29941997231071
3	ctrl_M2	ctrl	205.852584838867	93.6115989685059	2.19900725024602
3	ctrl_M3	ctrl	215.498474121094	90.4194312095642	2.38332039074251
3	mut_M1	mut	279.919189453125	123.806425094604	2.26094234801812
3	mut_M2	mut	364.990386962891	122.523882865906	2.97893258379959
3	mut_M3	mut	265.439514160156	120.854873657227	2.1963492751894
4	ctrl_M1	ctrl	144.404190063477	66.7037582397461	2.16485838090952
4	ctrl_M2	ctrl	119.078704833984	67.5585680007935	1.76259959850815
4	ctrl_M3	ctrl	118.868377685547	67.1932945251465	1.76905119068185
4	mut_M1	mut	189.591857910156	77.7156171798706	2.43955931626138
4	mut_M2	mut	208.327072143555	68.2347974777222	3.05309138217302
4	mut_M3	mut	186.394104003906	77.7427253723145	2.39757614762351
5	ctrl_M1	ctrl	550.245239257812	362.774627685547	1.51676880703676
5	ctrl_M2	ctrl	465.014404296875	288.690679550171	1.61077041012009
5	ctrl_M3	ctrl	414.378875732422	290.16269493103	1.42809149133012
5	mut_M1	mut	726.565124511719	370.239063262939	1.96242157191209
5	mut_M2	mut	663.994018554688	467.045890808105	1.4216890280435
5	mut_M3	mut	907.517761230469	406.848693847656	2.23060261702668
6	ctrl_M1	ctrl	113.825553894043	38.4080181121826	2.963588320584
6	ctrl_M2	ctrl	85.3777008056641	32.84002161026	2.59980647451797
6	ctrl_M3	ctrl	84.691780090332	37.8116827011108	2.23983102682293
6	mut_M1	mut	111.20076751709	45.8907999992371	2.42316036153082
6	mut_M2	mut	105.385475158691	49.4242382049561	2.13226301479188
6	mut_M3	mut	112.851669311523	54.6242966651917	2.06596105032207
7	ctrl_M1	ctrl	482.808990478516	242.166830062866	1.99370405250454
7	ctrl_M2	ctrl	313.697326660156	195.658441543579	1.60329053111816
7	ctrl_M3	ctrl	316.469390869141	190.642463684082	1.6600152177721
7	mut_M1	mut	588.890991210938	274.699621200562	2.14376339012489
7	mut_M2	mut	634.374145507812	298.787464141846	2.12316185128386
7	mut_M3	mut	530.388671875	255.242576599121	2.07797883465194
8	ctrl_M1	ctrl	160.888519287109	28.4526891708374	5.6545980002485
8	ctrl_M2	ctrl	154.732437133789	25.1347914934158	6.15610585726649
8	ctrl_M3	ctrl	161.100875854492	28.2403478622437	5.70463496555856
8	mut_M1	mut	215.378479003906	64.2795491218567	3.35065323180172
8	mut_M2	mut	250.223190307617	58.4146437644958	4.28356956718619
8	mut_M3	mut	210.233428955078	58.5440456867218	3.59103007810682
9	ctrl_M1	ctrl	155.937301635742	35.2043080329895	4.4294948643676
9	ctrl_M2	ctrl	127.421447753906	27.1536128520966	4.69261488141413
9	ctrl_M3	ctrl	113.710075378418	25.1082549095154	4.52879245444194
9	mut_M1	mut	164.6005859375	38.4640555381775	4.27933517759524
9	mut_M2	mut	209.34423828125	37.306697845459	5.61143843790323
9	mut_M3	mut	194.992797851562	40.2026338577271	4.85024932798239
10	ctrl_M1	ctrl	22.8787174224854	52.6089854240417	0.43488231597848
10	ctrl_M2	ctrl	29.0869903564453	36.1693751811981	0.804188355776894
10	ctrl_M3	ctrl	25.0772113800049	37.1698403358459	0.674665566314549
10	mut_M1	mut	145.019119262695	62.8682780265808	2.30671371659617
10	mut_M2	mut	205.240982055664	85.606053352356	2.39750548025954
10	mut_M3	mut	175.865829467773	64.0770752429962	2.74459826390088
11	ctrl_M1	ctrl	37.2657928466797	19.3738794326782	1.92350700726582
11	ctrl_M2	ctrl	35.8724937438965	24.0736012458801	1.49011746840476
11	ctrl_M3	ctrl	27.5580730438232	23.2233026027679	1.18665607192918
11	mut_M1	mut	59.6205596923828	37.5818963050842	1.58641701335111
11	mut_M2	mut	65.4672546386719	26.0659494400024	2.51160061479294
