loop_id	sample	group	center_value	background_mean	enrichment
1	ctrl_M1	ctrl	31.7035903930664	8.15930271148682	3.88557595104708
1	ctrl_M2	ctrl	19.9001789093018	7.25893187522888	2.74147481356192
1	ctrl_M3	ctrl	20.1304397583008	6.72632622718811	2.9927837393513
1	mut_M1	mut	12.4023809432983	5.32106885313988	2.3308063258719
1	mut_M2	mut	15.7354040145874	7.91889786720276	1.98706995322642
1	mut_M3	mut	10.1338930130005	5.0116491317749	2.02206753636233
2	ctrl_M1	ctrl	1.18658804893494	0.834520474076271	1.42188009257456
2	ctrl_M2	ctrl	1.98739790916443	0.870752111077309	2.28239229498461
2	ctrl_M3	ctrl	2.03451776504517	0.441857069730759	4.60447032404592
2	mut_M1	mut	0	0	NA
2	mut_M2	mut	0.497763395309448	0.22268383204937	2.23529203143537
2	mut_M3	mut	1.10978412628174	0.429664686322212	2.582907466241
3	ctrl_M1	ctrl	14.6195230484009	4.99086570739746	2.92925594586362
3	ctrl_M2	ctrl	15.629955291748	2.96509350836277	5.2713195208398
3	ctrl_M3	ctrl	9.45259380340576	3.82521498203278	2.47112746546405
3	mut_M1	mut	5.51645040512085	2.66338023543358	2.07122149955536
3	mut_M2	mut	5.08223628997803	2.79936763644218	1.81549440802896
3	mut_M3	mut	7.61258411407471	3.53353708982468	2.15438070142131
4	ctrl_M1	ctrl	19.0563621520996	3.02383682131767	6.30204712693312
4	ctrl_M2	ctrl	13.1514625549316	3.34929984807968	3.92663038589155
4	ctrl_M3	ctrl	16.8551578521729	2.83008274435997	5.95571203201152
4	mut_M1	mut	6.82680940628052	2.88488960266113	2.3664023053025
4	mut_M2	mut	7.47683095932007	1.70080631971359	4.39605078641707
4	mut_M3	mut	9.44184398651123	2.26774279773235	4.16354270685047
5	ctrl_M1	ctrl	51.2074546813965	5.26481877267361	9.72634707716483
5	ctrl_M2	ctrl	36.0051574707031	6.18194660544395	5.82424271328973
5	ctrl_M3	ctrl	29.8301181793213	5.34791654348373	5.57789523018424
5	mut_M1	mut	30.8559455871582	4.50383487343788	6.85103838267613
5	mut_M2	mut	40.9376068115234	4.68562349677086	8.73685366306874
5	mut_M3	mut	31.2616138458252	5.06554526090622	6.17142128550097
6	ctrl_M1	ctrl	15.9532318115234	2.55635358393192	6.24062019894204
6	ctrl_M2	ctrl	14.0599718093872	4.48354111611843	3.13590785614551
6	ctrl_M3	ctrl	20.6513710021973	4.95506739616394	4.16772757080659
6	mut_M1	mut	10.3784465789795	4.1228683590889	2.51728788674519
6	mut_M2	mut	8.93732738494873	3.49407929182053	2.55784904649147
6	mut_M3	mut	9.01219749450684	5.23843920230865	1.72039745933007
7	ctrl_M1	ctrl	1.54473972320557	0.225032731890678	6.86451126565893
7	ctrl_M2	ctrl	1.20585489273071	0.580615028738976	2.07685787147067
7	ctrl_M3	ctrl	0.958626449108124	0.610754638910294	1.56957702493836
7	mut_M1	mut	0	0.689951583743095	0
7	mut_M2	mut	1.20994675159454	0.347869426012039	3.47816353240733
7	mut_M3	mut	0.3614561855793	0.571886591613293	0.632041720998619
8	ctrl_M1	ctrl	4.96676778793335	1.2416045665741	4.00028150801501
8	ctrl_M2	ctrl	4.46504354476929	2.07276082038879	2.15415280955174
8	ctrl_M3	ctrl	4.96121263504028	1.22659367322922	4.04470750446563
8	mut_M1	mut	1.17647910118103	0.255520731210709	4.60424129035102
8	mut_M2	mut	1.78034293651581	0.742784380912781	2.39685026000144
8	mut_M3	mut	2.42621088027954	1.19728296995163	2.02643062765485
9	ctrl_M1	ctrl	3.56812739372253	0.3935207426548	9.06719012993052
9	ctrl_M2	ctrl	2.02161741256714	0.225417986512184	8.96830569666129
9	ctrl_M3	ctrl	1.0732798576355	0	NA
9	mut_M1	mut	1.04961228370667	0	NA
9	mut_M2	mut	2.67574906349182	0.214345902204514	12.4833226853052
9	mut_M3	mut	0.619664967060089	0	NA
10	ctrl_M1	ctrl	0.553298354148865	0.204326137900352	2.70791764496964
10	ctrl_M2	ctrl	1.44701397418976	0.205598458647728	7.03805847430534
10	ctrl_M3	ctrl	1.57412028312683	0.676150754094124	2.32806112186589
10	mut_M1	mut	0	0	NA
10	mut_M2	mut	0	0	NA
10	mut_M3	mut	0.569942772388458	0	NA
11	ctrl_M1	ctrl	4.63775205612183	1.40213418006897	3.30763782956471
11	ctrl_M2	ctrl	3.42392015457153	1.90924015641212	1.7933417873453
11	ctrl_M3	ctrl	4.09260940551758	1.76268157362938	2.32180869576509
11	mut_M1	mut	1.46653461456299	0.59871743619442	2.44946033956286
11	mut_M2	mut	1.09093308448792	1.17365750670433	0.929515704757252
11	mut_M3	mut	1.65324997901917	1.42017716169357	1.16411531153455
12	ctrl_M1	ctrl	15.5194129943848	10.4369268417358	1.48697152233786
12	ctrl_M2	ctrl	16.9157257080078	11.8056615591049	1.43284860601157
12	ctrl_M3	ctrl	24.0663394927979	12.9121999740601	1.86384501023419
12	mut_M1	mut	13.5386266708374	7.62351894378662	1.77590254194512
12	mut_M2	mut	8.92902374267578	6.91064694523811	1.29206770558992
12	mut_M3	mut	6.954749584198	6.25973653793335	1.11102912112242
13	ctrl_M1	ctrl	2.65587067604065	8.00368010997772	0.331831187597032
13	ctrl_M2	ctrl	14.682596206665	6.26318007707596	2.34427176386086
13	ctrl_M3	ctrl	6.69536685943604	4.95075857639313	1.3523921144856
13	mut_M1	mut	16.3490505218506	3.03989326953888	5.37816596578424
13	mut_M2	mut	9.0118522644043	2.95527204871178	3.0494154568046
13	mut_M3	mut	3.61414980888367	2.24994075298309	1.60633110187094
14	ctrl_M1	ctrl	2.20800590515137	0.414577156305313	5.32592274217177
14	ctrl_M2	ctrl	0.948347151279449	0	NA
14	ctrl_M3	ctrl	0.497319132089615	0	NA
14	mut_M1	mut	0.987588584423065	0	NA
14	mut_M2	mut	0.940627098083496	0.215197294950485	4.37099870748805
14	mut_M3	mut	0	0	NA
15	ctrl_M1	ctrl	5.18044662475586	2.36146076023579	2.19374664698583
15	ctrl_M2	ctrl	4.9342246055603	1.57344803214073	3.13593109195168
15	ctrl_M3	ctrl	1.29218125343323	1.85138818621635	0.697952629844761
15	mut_M1	mut	3.16828584671021	2.35312873125076	1.34641416112673
15	mut_M2	mut	3.45741176605225	1.9072620421648	1.81276179655312
15	mut_M3	mut	2.08788394927979	1.67089855670929	1.24955757541123
16	ctrl_M1	ctrl	5.6076455116272	1.78392852842808	3.14342498719297
16	ctrl_M2	ctrl	4.23898649215698	1.95208093523979	2.17152189524164
16	ctrl_M3	ctrl	4.3521580696106	2.04777988791466	2.12530560305609
16	mut_M1	mut	2.88764905929565	1.20388361811638	2.39861147360218
16	mut_M2	mut	4.0246376991272	1.00037229061127	4.02313992190646
16	mut_M3	mut	3.24212670326233	2.21468308568001	1.46392354022375
17	ctrl_M1	ctrl	13.0555028915405	7.48508483171463	1.74420239517177
17	ctrl_M2	ctrl	2.894282579422	6.65093216300011	0.43516946324054
17	ctrl_M3	ctrl	7.09645128250122	4.86990863084793	1.45720419425315
17	mut_M1	mut	6.85895776748657	2.54329153895378	2.69688223407848
17	mut_M2	mut	3.96025013923645	2.26645237207413	1.74733437509311
17	mut_M3	mut	11.5179786682129	2.28957504034042	5.03061854941446
18	ctrl_M1	ctrl	12.3191652297974	2.59081310033798	4.75494169308866
18	ctrl_M2	ctrl	13.9914484024048	1.729183614254	8.09136073640217
18	ctrl_M3	ctrl	6.17854738235474	2.42999984323978	2.54261225552888
18	mut_M1	mut	0	3.69635832309723	0
