ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0097009	energy homeostasis	20/217	76/11489	0.263157894736842	13.9328159107446	15.6946477760883	5.94760879494469e-18	1.70636896326963e-14	1.48690219873617e-14	Dll1/Mir381/Mir487b/Mir539/Mir544/Mir382/Mir134/Mir668/Mir485/Mir453/Mir154/Mir496a/Mir541/Mir409/Mir412/Mir369/Mir410/Mir300/Mir377/Prlh	20
GO:0071234	cellular response to phenylalanine	10/217	12/11489	0.833333333333333	44.1205837173579	20.7354112731389	3.00095061493996e-16	2.86990910475425e-13	2.50079217911663e-13	Mir487b/Mir539/Mir544/Mir382/Mir154/Mir496a/Mir409/Mir369/Mir3072/Mir377	10
GO:0080053	response to phenylalanine	10/217	12/11489	0.833333333333333	44.1205837173579	20.7354112731389	3.00095061493996e-16	2.86990910475425e-13	2.50079217911663e-13	Mir487b/Mir539/Mir544/Mir382/Mir154/Mir496a/Mir409/Mir369/Mir3072/Mir377	10
GO:0071229	cellular response to acid chemical	13/217	116/11489	0.112068965517241	5.93345781026537	7.40959522774326	2.69486526722907e-07	0.000193289211292005	0.000168429079201817	Gria1/Mir487b/Mir539/Mir544/Mir382/Mir134/Mir154/Mir496a/Mir409/Mir369/Mir3072/Mir377/Avpr1a	13
GO:0030855	epithelial cell differentiation	25/217	442/11489	0.0565610859728507	2.9946097545718	5.93332976776688	9.15938572164284e-07	0.000376052818959014	0.00032768631836791	Sox2/Foxc2/Gja1/Dicer1/Slc9a4/Pde2a/Bdh2/Dll1/Cdk6/Mir541/Bccip/Hoxa13/Thrb/Spry2/Bmp2/Msx1/Ajap1/Dact2/Onecut1/Mafb/Foxa2/Kcnma1/Foxf1/Tgfb2/Gli2	25
GO:0071230	cellular response to amino acid stimulus	12/217	109/11489	0.110091743119266	5.82877436266013	7.02798167728925	9.52217809794632e-07	0.000376052818959014	0.00032768631836791	Gria1/Mir487b/Mir539/Mir544/Mir382/Mir134/Mir154/Mir496a/Mir409/Mir369/Mir3072/Mir377	12
GO:0048568	embryonic organ development	22/217	355/11489	0.0619718309859155	3.28108002855845	6.05732227450351	9.59046365326548e-07	0.000376052818959014	0.00032768631836791	Sox2/Foxc2/Gja1/Myc/Dll1/Hmx3/Hmx2/Prickle1/Ttpa/Spry2/Tbx15/Msx1/Hlx/Wdr48/Itga8/Mafb/Wnt7b/Gnas/Fendrr/Foxf1/Tgfb2/Gli2	22
GO:0072001	renal system development	18/217	248/11489	0.0725806451612903	3.84276051731827	6.27935782566035	1.04859621877731e-06	0.000376052818959014	0.00032768631836791	Foxc2/Fadd/Adamts1/Sulf2/Tfap2b/Gdf6/Myc/Dll1/Mir125b-1/Prickle1/Bmp2/Dact2/Itga8/Wnt7b/Foxf1/Pou3f3/Tgfb2/Gli2	18
GO:0048562	embryonic organ morphogenesis	17/217	228/11489	0.0745614035087719	3.94763117471097	6.23740114472861	1.45876412167351e-06	0.000465021585009033	0.000405212256020419	Sox2/Foxc2/Gja1/Myc/Dll1/Hmx3/Hmx2/Spry2/Tbx15/Msx1/Hlx/Itga8/Mafb/Gnas/Foxf1/Tgfb2/Gli2	17
GO:0043583	ear development	15/217	182/11489	0.0824175824175824	4.36357421380463	6.34621238978704	1.78197011129213e-06	0.000473349358849907	0.000412468942880714	Sox2/Dicer1/Myc/Dll1/Hmx3/Hmx2/Hoxa13/Spry2/Bmp2/Msx1/Itga8/Mafb/Kcnma1/Tgfb2/Gli2	15
