ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007626	locomotory behavior	29/685	292/28928	0.09931506849315068	4.194140585941406	8.543402087237512	9.795620027857071e-11	4.507944336819824e-7	3.9543371375612493e-7	Meis1/Kcnd2/Uba6/Crbn/Slc25a46/Cntnap2/Zic1/Pmp22/Lmx1a/Vps13a/Slc1a1/Nr4a2/Aldh1a3/Prkn/Drd3/Dmrt3/Ghsr/Clcn3/Cln8/Bsx/Hoxd9/Tal1/Klhl1/Arrdc3/Sod1/Fmr1/Adgrl3/Slitrk6/Ube3a	29
GO:0043010	camera-type eye development	32/685	423/28928	0.07565011820330969	3.194754188883712	7.081693366817899	9.987173504600115e-9	2.2980486234084863e-5	2.015832125796918e-5	Meis1/Tfap2a/Cc2d2a/Spry2/Dlx2/Foxp2/Cited2/Opn5/Spred2/Man2a1/Pdgfra/Cdkn1c/Tgfbr1/Fat1/Slc1a1/Aldh1a3/Wdpcp/Pitx2/Gpd2/Cryaa/Cln8/Ahr/Tspan12/Vax2os/Fat3/Nr2e1/Slc17a6/Slitrk6/Spred1/Trpm1/Bmpr1b/Rcn1	32
GO:0048562	embryonic organ morphogenesis	28/685	347/28928	0.08069164265129683	3.407661078272576	7.026886682790476	2.1310316525293804e-8	2.9394557101309017e-5	2.578469921167458e-5	Tfap2a/Ankrd24/Mef2c/Spry2/Hoxb9/Dlx2/Hoxa7/Cited2/Tbx18/Pdgfra/Gata4/Tgfbr1/Tcf21/Zic1/Lbx1/Aldh1a3/Wdpcp/Pitx2/Ift57/Cryaa/Satb2/Hmx3/Hoxd9/Sod1/Tbx15/Ptprq/Alx1/Slitrk6	28
GO:0007548	sex differentiation	29/685	372/28928	0.07795698924731183	3.292174868534652	6.929662771844343	2.5549376011568028e-8	2.9394557101309017e-5	2.578469921167458e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Gata4/Hoxd13/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Mir124-2hg/Pitx2/Zfpm2/Dmrt3/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Lgr4/Ube3a/Bmpr1b	29
GO:0008406	gonad development	25/685	296/28928	0.08445945945945946	3.566778457289406	6.912735963101493	5.003009129192544e-8	3.8426106372903786e-5	3.3707110853424375e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Gata4/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Ube3a/Bmpr1b	25
GO:0048608	reproductive structure development	29/685	386/28928	0.07512953367875648	3.1727695624219963	6.692782177290491	5.6998257041678055e-8	3.8426106372903786e-5	3.3707110853424375e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Cdkn1c/Gata4/Hoxd13/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Lgr4/Ube3a/Igf1r/Bmpr1b	29
GO:0045137	development of primary sexual characteristics	25/685	300/28928	0.08333333333333333	3.519221411192214	6.830823005121049	6.497017668059097e-8	3.8426106372903786e-5	3.3707110853424375e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Gata4/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Ube3a/Bmpr1b	25
GO:0048880	sensory system development	33/685	483/28928	0.06832298136645963	2.885324386815977	6.507261387005667	6.77397494286405e-8	3.8426106372903786e-5	3.3707110853424375e-5	Meis1/Tfap2a/Cc2d2a/Spry2/Dlx2/Foxp2/Cited2/Opn5/Spred2/Man2a1/Pdgfra/Cdkn1c/Tgfbr1/Fat1/Slc1a1/Aldh1a3/Wdpcp/Pitx2/Gpd2/Cryaa/Cln8/Ahr/Tspan12/Vax2os/Fat3/Nr2e1/Slc17a6/Slitrk6/Spred1/Trpm1/Pou4f1/Bmpr1b/Rcn1	33
GO:0061458	reproductive system development	29/685	391/28928	0.0741687979539642	3.1321970616237604	6.610786508776835	7.514883906043766e-8	3.8426106372903786e-5	3.3707110853424375e-5	Angpt1/Nobox/Adamts1/Gfra1/Cited2/Csmd1/Fer/Pdgfra/Cdkn1c/Gata4/Hoxd13/Tgfbr1/Tcf21/Map7/Adam34/Adcyap1/Kif18a/Pitx2/Zfpm2/Ybx3/Ahr/Sod1/Lhx9/Cd2ap/Pla2g4a/Lgr4/Ube3a/Igf1r/Bmpr1b	29
GO:0048638	regulation of developmental growth	29/685	397/28928	0.07304785894206549	3.084859070767986	6.514109138399022	1.0401001839797831e-7	4.7865410466749616e-5	4.198720216381546e-5	Mef2c/Arhgap32/Cxadr/Syt4/Cited2/Epha7/Syt1/Cttn/Gata4/Tgfbr1/Wwc1/Bcl11a/Lin7c/Rag2/Vgll4/Prkn/Drd3/Zfpm2/Myo5b/Ghsr/Ybx3/Spag9/Ahr/Ccn4/Myod1/Sod1/Dusp6/Lgmn/Igf1r	29
GO:0001654	eye development	32/685	473/28928	0.06765327695560254	2.8570423295936793	6.341830774486343	1.3378777724532892e-7	5.5971940989363974e-5	4.909819385031927e-5	Meis1/Tfap2a/Cc2d2a/Spry2/Dlx2/Foxp2/Cited2/Opn5/Spred2/Man2a1/Pdgfra/Cdkn1c/Tgfbr1/Fat1/Slc1a1/Aldh1a3/Wdpcp/Pitx2/Gpd2/Cryaa/Cln8/Ahr/Tspan12/Vax2os/Fat3/Nr2e1/Slc17a6/Slitrk6/Spred1/Trpm1/Bmpr1b/Rcn1	32
GO:0150063	visual system development	32/685	476/28928	0.06722689075630252	2.839035760289517	6.300555204020628	1.5429758660146177e-7	5.9173124461660586e-5	5.190624952777245e-5	Meis1/Tfap2a/Cc2d2a/Spry2/Dlx2/Foxp2/Cited2/Opn5/Spred2/Man2a1/Pdgfra/Cdkn1c/Tgfbr1/Fat1/Slc1a1/Aldh1a3/Wdpcp/Pitx2/Gpd2/Cryaa/Cln8/Ahr/Tspan12/Vax2os/Fat3/Nr2e1/Slc17a6/Slitrk6/Spred1/Trpm1/Bmpr1b/Rcn1	32
GO:0030534	adult behavior	19/685	198/28928	0.09595959595959595	4.052436776524368	6.712016726050278	2.850787782808825e-7	1.0091788751143241e-4	8.852446272932667e-5	Cntnap2/Nrxn3/Slitrk1/Zic1/Pmp22/Vps13a/Slc1a1/Nr4a2/Prkn/Drd3/Gabrg2/Dmrt3/Ghsr/Clcn3/Cln8/Hoxd9/Slitrk5/Klhl1/Slitrk6	19
GO:0045664	regulation of neuron differentiation	21/685	247/28928	0.08502024291497975	3.590460711013919	6.367514054599199	5.225146068559051e-7	1.6480894048616785e-4	1.4456924604049813e-4	Meis1/Tfap2a/Mef2c/Six3os1/Dlx2/Cntn4/Isl2/Mir9-2/Dleu2/Fezf1/Bcl11a/Lmx1a/Lbx1/Zfp536/Neurog2/Spag9/Mettl14/Brinp1/Cdk5rap2/Fmr1/Nr2e1	21
GO:0035265	organ growth	20/685	227/28928	0.0881057268722467	3.7207627254895654	6.4090941862935455	5.528530597936183e-7	1.6480894048616785e-4	1.4456924604049813e-4	Meis1/Mef2c/Spry2/Cxadr/Cited2/Cer1/Ext1/Pdgfra/Gata4/Tgfbr1/Map7/Wwc1/Rag2/Vgll4/Zfpm2/Ybx3/Ahr/Ccn4/Dusp6/Ube3a	20
GO:0030900	forebrain development	31/685	480/28928	0.06458333333333334	2.727396593673966	5.943309931609169	5.729993584916744e-7	1.6480894048616785e-4	1.4456924604049813e-4	Tfap2a/Uba6/Nars1/Dlx2/Foxp2/Cntnap2/Wdr37/Btbd3/Mcph1/Mir9-2/Ext1/Fezf1/Zic1/Adcyap1/Lmx1a/Nr4a2/Aldh1a3/Neurog2/Pitx2/Dnah5/Mdga1/Mecom/Pitx1/Mettl14/Slitrk5/Nr2e1/Top2b/Akirin2/Pou4f1/Otp/Nr2f1	31
GO:0071625	vocalization behavior	7/685	23/28928	0.30434782608695654	12.85280863218026	8.856054373153059	7.133857873536021e-7	1.931177290236045e-4	1.694015166873724e-4	Foxp2/Cntnap2/Nrxn3/Ext1/Slitrk1/Auts2/Brinp1	7
