ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007416	synapse assembly	73/1711	299/19520	0.244147157190635	2.78536090494518	9.64289960468192	3.66059199596899e-16	2.05102969534143e-12	1.90890239452951e-12	Nrxn3/Gabrb2/Snap25/Gabra6/Flrt3/Plxna1/Fgfr1/Magi2/Cntnap2/Lrrtm3/Grid2/Plxna2/Slitrk1/Cntn5/Adgrl4/Mdga2/Gap43/Il1rapl1/Snca/Dclk1/Map1b/Sdcbp/Adgrl2/Erbb4/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Nectin3/Gabrg2/Cdh2/Adgrb3/Nrxn1/Clstn2/Adgrl3/Bdnf/Gria1/Elavl2/Lrrtm4/Cadm1/Gpm6a/Lrrn3/Gabra4/Dcx/Lrrn1/Nlgn1/Arf6/Elmo1/Lrrc4/Asic1/Efnb2/Robo1/Dscam/Pik3r1/Vldlr/Mef2c/Epha7/Lzts1/Slitrk2/Gabra1/Ppp1r9a/Kirrel3/Gabra2/Syndig1/Slitrk4/Dock4/Iqsec1/Sema4d/Lrp4/Ephb2	73
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	59/1711	228/19520	0.258771929824561	2.95220810647308	9.19049553841261	1.61970983258502e-14	4.53761709598693e-11	4.22318026875062e-11	Cadm2/Hmcn1/Ntng1/Flrt3/Cdh7/Magi2/Grid2/Slitrk1/Cntn5/Mdga2/Cntn6/Il1rapl1/Epha3/Lrrc4c/Efna5/Igsf21/Cdh20/Cadm3/Ptprd/Dscaml1/Nectin3/Dab1/Cdh8/Cdh2/Dsc3/Klf4/Cdh11/Nrxn1/Clstn2/Fat4/Cdh18/Adgrl3/Dsc2/Crb2/Cadm1/Mbp/Cd6/Cdh6/Itga4/Pcdh18/Nlgn1/Fat3/Lrrc4/Tenm3/Dsg1c/Robo1/Dscam/Cdh4/Cdh22/Alcam/Bmp2/Slitrk2/Fat2/Kirrel3/Dsg2/Cdh13/Cdh26/Il10/Tenm2	59
GO:0050807	regulation of synapse organization	78/1711	386/19520	0.202072538860104	2.30535123234905	8.02882830822825	1.81578004869289e-12	3.39127187094209e-09	3.15627170569284e-09	Cd47/Snap25/Flrt3/Fgfr1/Magi2/Lrrtm3/Grid2/Slitrk1/Adgrl4/Tanc1/Mdga2/Il1rapl1/Snca/Marcks/Dclk1/Map1b/Adgrl2/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Lrtm1/Rock2/Zfp804a/Ptprd/Nectin3/Dab1/Nedd4l/Cdh8/Rapgef4/Cdh2/Adgrb3/Nrxn1/Slc7a11/Clstn2/Ctnna2/Adgrl3/Bdnf/Elavl2/Lrrtm4/Ppfia2/Gpm6a/Lrrn3/Dcx/Ptn/Tiam1/Lrrn1/Nlgn1/Dact1/Kalrn/Arf6/Elmo1/Asic1/Dgkb/Robo1/Gpr158/Pik3r1/Asap1/Vldlr/Mef2c/Epha7/Lzts1/Etv5/Slitrk2/Nefl/Ywhaz/Ppp1r9a/Cacna2d3/Syndig1/Slitrk4/Dock4/Iqsec1/Il10/Sema4d/Disc1/Lrp4/Ephb2	78
GO:0050803	regulation of synapse structure or activity	78/1711	393/19520	0.198473282442748	2.26428899665835	7.84789573173931	4.69723303430037e-12	6.57964917279624e-09	6.12370853998e-09	Cd47/Snap25/Flrt3/Fgfr1/Magi2/Lrrtm3/Grid2/Slitrk1/Adgrl4/Tanc1/Mdga2/Il1rapl1/Snca/Marcks/Dclk1/Map1b/Adgrl2/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Lrtm1/Rock2/Zfp804a/Ptprd/Nectin3/Dab1/Nedd4l/Cdh8/Rapgef4/Cdh2/Adgrb3/Nrxn1/Slc7a11/Clstn2/Ctnna2/Adgrl3/Bdnf/Elavl2/Lrrtm4/Ppfia2/Gpm6a/Lrrn3/Dcx/Ptn/Tiam1/Lrrn1/Nlgn1/Dact1/Kalrn/Arf6/Elmo1/Asic1/Dgkb/Robo1/Gpr158/Pik3r1/Asap1/Vldlr/Mef2c/Epha7/Lzts1/Etv5/Slitrk2/Nefl/Ywhaz/Ppp1r9a/Cacna2d3/Syndig1/Slitrk4/Dock4/Iqsec1/Il10/Sema4d/Disc1/Lrp4/Ephb2	78
GO:0051963	regulation of synapse assembly	50/1711	205/19520	0.24390243902439	2.78256902966458	7.95261487099628	1.73677834715041e-11	1.94623381581675e-08	1.81136840669118e-08	Snap25/Flrt3/Fgfr1/Lrrtm3/Grid2/Slitrk1/Adgrl4/Mdga2/Il1rapl1/Snca/Dclk1/Map1b/Adgrl2/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Nectin3/Adgrb3/Nrxn1/Clstn2/Adgrl3/Bdnf/Elavl2/Lrrtm4/Lrrn3/Dcx/Lrrn1/Nlgn1/Arf6/Elmo1/Asic1/Robo1/Pik3r1/Vldlr/Mef2c/Epha7/Lzts1/Slitrk2/Ppp1r9a/Syndig1/Slitrk4/Dock4/Iqsec1/Sema4d/Lrp4/Ephb2	50
GO:0051965	positive regulation of synapse assembly	28/1711	83/19520	0.337349397590361	3.84866174223487	8.06119323409379	1.748928043916e-10	1.63320730501022e-07	1.52003325079997e-07	Flrt3/Lrrtm3/Grid2/Slitrk1/Adgrl4/Il1rapl1/Adgrl2/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Adgrb3/Nrxn1/Clstn2/Adgrl3/Bdnf/Lrrtm4/Lrrn3/Lrrn1/Nlgn1/Pik3r1/Slitrk2/Syndig1/Slitrk4/Iqsec1/Sema4d/Ephb2	28
GO:0099173	postsynapse organization	62/1711	309/19520	0.200647249190939	2.289090768093	7.07981275515482	4.64935408546765e-10	3.72147584869646e-07	3.46359400592582e-07	Nrxn3/Epha5/Fgfr1/Magi2/Cntnap2/Grid2/Grin2a/Tanc1/Gap43/Il1rapl1/Marcks/Dclk1/Map1b/Afdn/Lrrtm1/Ntrk3/Rock2/Zfp804a/Ptprd/Nectin3/Itgb3/Rapgef4/Cdh2/Gphn/Nrxn1/Slc7a11/Cnksr2/Adgrl3/Lrrtm4/Ppfia2/Cadm1/Tmem108/Dcx/Sh3gl2/Rph3a/Nrp1/Ptn/Tiam1/Nlgn1/Dact1/Kalrn/Arf6/Elmo1/Lrrc4/Asic1/Insyn1/Dgkb/Dlg2/Ckap5/Dlg1/Asap1/Epha7/Lzts1/Etv5/Nefl/Ppp1r9a/Syndig1/Dock4/Disc1/Lrp4/Mtmr2/Ephb2	62
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	32/1711	110/19520	0.290909090909091	3.31884596992721	7.55943776911363	6.76116265973197e-10	4.73534929780978e-07	4.40721050214634e-07	Cadm2/Hmcn1/Cdh7/Cntn5/Cntn6/Igsf21/Cdh20/Cadm3/Dscaml1/Nectin3/Cdh8/Cdh2/Dsc3/Cdh11/Clstn2/Fat4/Dsc2/Cadm1/Cdh6/Pcdh18/Fat3/Tenm3/Dsg1c/Robo1/Dscam/Cdh4/Cdh22/Fat2/Kirrel3/Dsg2/Cdh13/Cdh26	32
GO:0097485	neuron projection guidance	54/1711	256/19520	0.2109375	2.40648743424898	7.02128536228729	9.40506412874785e-10	5.85517492370824e-07	5.44943715717156e-07	Etv1/Chl1/Unc5c/Epha5/Diaph2/Sema3a/Flrt3/Plxna1/Klf7/Cntn5/Nr4a3/Lgr4/Cntn1/Cntn6/Gap43/Epha3/Efna5/Ntn4/Ndp/Slit3/Dscaml1/Ank3/Ntf3/Nfib/Boc/Sema3e/Bdnf/Nrp1/Ttc8/Megf9/Epha6/Kalrn/Sema5a/Efnb2/Shh/Lamc1/Atoh7/Robo1/Lgi1/Dscam/Lama3/Cdh4/Mef2c/Epha7/Alcam/Ptprh/Lamc2/Sema6d/Ncam1/Bcl11b/Sema4d/Atoh1/Sema6a/Ephb2	54
GO:0007411	axon guidance	53/1711	255/19520	0.207843137254902	2.37118529469064	6.8314949305448	2.32765838133135e-09	1.30418699105996e-06	1.21381259169637e-06	Etv1/Chl1/Unc5c/Epha5/Diaph2/Sema3a/Flrt3/Klf7/Cntn5/Nr4a3/Lgr4/Cntn1/Cntn6/Gap43/Epha3/Efna5/Ntn4/Ndp/Slit3/Dscaml1/Ank3/Ntf3/Nfib/Boc/Sema3e/Bdnf/Nrp1/Ttc8/Megf9/Epha6/Kalrn/Sema5a/Efnb2/Shh/Lamc1/Atoh7/Robo1/Lgi1/Dscam/Lama3/Cdh4/Mef2c/Epha7/Alcam/Ptprh/Lamc2/Sema6d/Ncam1/Bcl11b/Sema4d/Atoh1/Sema6a/Ephb2	53
