ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050803	regulation of synapse structure or activity	77/1994	401/28832	0.192019950124688	2.77648906820211	9.76463499256379	2.20727821340018e-16	6.95463423856878e-13	4.91038149679765e-13	Etv5/Bdnf/Cacna2d3/Ctnna2/Cdh2/Cdh8/Cln3/Dab1/Dclk1/Dcx/Asap1/Dlg4/Efna5/Epha7/Elmo1/Gna13/Grid1/Grid2/Elavl2/Il10ra/Il1rap/Itgb1/Cd47/Lrp8/Lrrn1/Lrrn3/Adgrl4/Marcks/Mef2c/Map1b/Numb/Pik3r1/Nlgn1/Ptprd/Rock2/St8sia2/Snap25/Snca/Adgrb3/Lrrtm3/Dgkb/Thbs2/Vldlr/Ywhaz/Lrp4/Amigo1/Gpm6a/Gpr158/Zfp804a/Rims3/Lrrtm4/Slitrk2/Homer1/Adgrl3/Lrtm1/Sybu/Zdhhc17/Ppfia2/Dock1/Il1rapl1/Flrt2/Magi2/Septin11/Cntnap1/Dact1/Clstn2/Lrrk2/Tanc1/Cap2/Nrn1/Dab2ip/Flrt3/Rapgef2/Tanc2/Nedd4l/Vangl2/Adgrl2	77
GO:0050807	regulation of synapse organization	76/1994	393/28832	0.193384223918575	2.79621561886678	9.77270836350949	2.30591320907453e-16	6.95463423856878e-13	4.91038149679765e-13	Etv5/Bdnf/Cacna2d3/Ctnna2/Cdh2/Cdh8/Cln3/Dab1/Dclk1/Dcx/Asap1/Dlg4/Efna5/Epha7/Elmo1/Gna13/Grid1/Grid2/Elavl2/Il10ra/Il1rap/Itgb1/Cd47/Lrp8/Lrrn1/Lrrn3/Adgrl4/Marcks/Mef2c/Map1b/Numb/Pik3r1/Nlgn1/Ptprd/Rock2/St8sia2/Snap25/Snca/Adgrb3/Lrrtm3/Dgkb/Thbs2/Vldlr/Ywhaz/Lrp4/Amigo1/Gpm6a/Gpr158/Zfp804a/Rims3/Lrrtm4/Slitrk2/Homer1/Adgrl3/Lrtm1/Zdhhc17/Ppfia2/Dock1/Il1rapl1/Flrt2/Magi2/Septin11/Cntnap1/Dact1/Clstn2/Lrrk2/Tanc1/Cap2/Nrn1/Dab2ip/Flrt3/Rapgef2/Tanc2/Nedd4l/Vangl2/Adgrl2	76
GO:0007416	synapse assembly	64/1994	305/28832	0.20983606557377	3.03409901836658	9.7344476654443	9.33541160713204e-16	1.87704009380735e-12	1.32530088991075e-12	Bdnf/Cdh2/Dclk1/Dcx/Dlg4/Dscam/Efna5/Efnb2/Epha7/Erbb4/Plxnb2/Elmo1/Gabra2/Gabra6/Gabrb2/Gabrg2/Gap43/Gna13/Gria1/Grid2/Elavl2/Il1rap/Lrrn1/Lrrn3/Adgrl4/Mef2c/Map1b/Nrg3/Nrxn3/Numb/Pik3r1/Plxna2/Nlgn1/Lrrc4/Ptprd/St8sia2/Snap25/Snca/Adgrb3/Lrrtm3/Thbs2/Vldlr/Npas4/Lrp4/Amigo1/Gpm6a/Lrrtm4/Cntn5/Slitrk2/Pclo/Fbxo45/Adgrl3/Lrtm1/Dock1/Il1rapl1/Flrt2/Magi2/Sdcbp/Clstn2/Cntnap2/Plxnd1/Zdhhc2/Flrt3/Adgrl2	64
GO:0007411	axon guidance	56/1994	261/28832	0.21455938697318	3.10239530853096	9.30013531724308	2.13873409382941e-14	3.06421903453877e-11	2.16351916336449e-11	Lgr4/Dscaml1/Ank3/Boc/Apbb1/Bdnf/Chl1/Cntn1/Diaph1/Dscam/Efna5/Efnb2/Epha3/Epha5/Epha6/Epha7/Epha8/Ephb6/Etv1/Gap43/Foxd1/Kif5c/Lamb3/Lamc2/Mef2c/Ndp/Nfib/Nr4a3/Ntf3/Pax6/Sema3a/Sema3e/Sema5a/Sema6a/Slit3/Unc5d/Sema6d/Unc5c/Megf9/Cntn5/Robo2/Flrt2/Atoh7/Cntn6/Nell2/Diaph2/Fezf2/Lgi1/Ntn4/Rpl24/Draxin/Flrt3/Tubb2b/Ttc8/Klf7/Vangl2	56
GO:0097485	neuron projection guidance	56/1994	262/28832	0.213740458015267	3.09055410506328	9.26561590578745	2.53996935886834e-14	3.06421903453877e-11	2.16351916336449e-11	Lgr4/Dscaml1/Ank3/Boc/Apbb1/Bdnf/Chl1/Cntn1/Diaph1/Dscam/Efna5/Efnb2/Epha3/Epha5/Epha6/Epha7/Epha8/Ephb6/Etv1/Gap43/Foxd1/Kif5c/Lamb3/Lamc2/Mef2c/Ndp/Nfib/Nr4a3/Ntf3/Pax6/Sema3a/Sema3e/Sema5a/Sema6a/Slit3/Unc5d/Sema6d/Unc5c/Megf9/Cntn5/Robo2/Flrt2/Atoh7/Cntn6/Nell2/Diaph2/Fezf2/Lgi1/Ntn4/Rpl24/Draxin/Flrt3/Tubb2b/Ttc8/Klf7/Vangl2	56
GO:0031346	positive regulation of cell projection organization	74/1994	465/28832	0.159139784946237	2.30106232676524	7.70966006630041	1.53584458149489e-11	1.5440357525962e-08	1.09018020644357e-08	Rhoq/Zmynd10/Adamts1/Agt/Apbb1/Arsb/Bdnf/Bmp5/Cnr1/Cntn1/Cobl/Dcx/Dlg4/Dscam/Efna5/Epha3/Bcl11a/Ezh2/Plxnb2/F2rl1/Fut9/Elavl4/Itga6/Itgb1/Itpr1/Limk1/Lrp8/Lyn/Marcks/Map1b/Nfe2l2/Nme1/Numb/P2rx7/Pcp4/Enpp2/Pfn1/Pik3r1/Prkd1/Nlgn1/Ptprd/Rit2/Stmn2/Sema5a/Sgk1/Shox2/Skil/Srf/Creb3l2/Trpc5/Vldlr/Cep120/Amigo1/Tapt1/Gpm6a/Atmin/Tiam2/Zfp804a/Lrrc7/Robo2/Tnn/Dixdc1/Il1rapl1/Magi2/Atoh7/Wrap73/Plxnd1/Dab2ip/Metrn/P2ry12/Tmem106b/Tubb2b/Rapgef2/Sirt1	74
GO:1901888	regulation of cell junction assembly	56/1994	311/28832	0.180064308681672	2.6036179277382	7.75025654945768	3.8025063097475e-11	3.27667400862814e-08	2.3135248916148e-08	Lims1/Agt/Bdnf/Dclk1/Dcx/Dlg4/Efna5/Epha3/Epha7/Elmo1/Gna13/Gpm6b/Grid2/Elavl2/Il1rap/Lrrn1/Lrrn3/Adgrl4/Mef2c/Mmp14/Map1b/Numb/Enpp2/Pik3r1/Nlgn1/Ptprd/Rock2/St8sia2/Snap25/Snca/Phldb2/Slk/Adgrb3/Lrrtm3/Wdpcp/Thbs2/Vldlr/Lrp4/Amigo1/Lrrtm4/Slitrk2/Map4k4/Adgrl3/Lrtm1/Dock1/Il1rapl1/Flrt2/Dlc1/Nphp1/Clstn2/Cntnap2/Flrt3/Hopx/Rapgef2/Nedd4l/Adgrl2	56
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	46/1994	232/28832	0.198275862068966	2.86694566457995	7.78233658601966	7.62992798617893e-11	5.75296570157891e-08	4.06193271474736e-08	Acvr1/Dscaml1/Cd6/Cdh2/Cdh8/Dab1/Dsc2/Dscam/Efna5/Epha3/Plxnb2/Grid2/Il1rap/Mbp/Pcdh10/Pecam1/Nlgn1/Lrrc4/Ptprd/Unc5d/Amigo1/Atp2c1/Tenm4/Cadm2/Cdh7/Crb2/Lrrc4c/Cntn5/Slitrk2/Robo2/Fat3/Adgrl3/Cdh18/Cdh10/Fat4/Il1rapl1/Magi2/Cntn6/Hmcn1/Crtam/Clstn2/Flrt3/Ntng1/Pcdhgc3/Pcdhga4/Cadm3	46
GO:0001764	neuron migration	44/1994	219/28832	0.200913242009132	2.90508053841891	7.71384763218392	1.24979981704218e-10	7.58657158849939e-08	5.35656649571906e-08	Barhl2/Apbb1/Astn1/Neurod4/Bax/Ctnna2/Chl1/Dab1/Dclk1/Dcx/Drd1/Eomes/Nr2f1/Plxnb2/Mef2c/Nrg3/Nr4a2/Pax6/Pex7/Pex2/Sema3a/Sema3e/Sema6a/Srf/Unc5d/Satb2/Pomgnt2/Unc5c/Gpm6a/Igsf10/Fbxo45/Fat3/Tlx3/Adgrl3/Tnn/Flrt2/Fezf2/Astn2/Dab2ip/Pex13/Tubb2b/Rapgef2/Sdccag8/Ntng1	44
GO:0008038	neuron recognition	20/1994	53/28832	0.377358490566038	5.45636910732197	8.85112748197454	1.25772075406157e-10	7.58657158849939e-08	5.35656649571906e-08	Dscaml1/Bdnf/Cnr1/Diaph1/Dscam/Epha3/Gap43/Sema3a/Sema5a/Ywhaz/Amigo1/Cntn5/Robo2/Tnn/Cntn6/Diaph2/Fezf2/Cntnap2/Plxnd1/Tnfrsf21	20
GO:0051965	positive regulation of synapse assembly	25/1994	84/28832	0.297619047619048	4.30338634952477	8.26442324455389	2.42793054723459e-10	1.26090467699986e-07	8.90272986727181e-08	Bdnf/Dlg4/Efna5/Grid2/Il1rap/Lrrn1/Lrrn3/Adgrl4/Pik3r1/Nlgn1/Ptprd/St8sia2/Adgrb3/Lrrtm3/Thbs2/Amigo1/Lrrtm4/Slitrk2/Adgrl3/Lrtm1/Il1rapl1/Flrt2/Clstn2/Flrt3/Adgrl2	25
GO:0007015	actin filament organization	72/1994	474/28832	0.151898734177215	2.19636123560555	7.15864885722906	2.50843105503951e-10	1.26090467699986e-07	8.90272986727181e-08	Rhoq/Cald1/Aqp2/Bcl2/Capza1/Capza2/Ctnna2/Cobl/Diaph1/Dlg1/Elmo2/Elmo1/F2rl1/Fat1/Fer/Gas2/Gas7/Mtpn/Gpr65/Id1/Itgb5/Cd47/Limk1/Marcks/Myo7a/Neb/Pecam1/Pfn1/Pfn2/Pik3r1/Tmsb4x/Rock2/Sema5a/Fchsd2/Sptb/Srf/Phldb2/Myo5c/Rasa1/Xirp1/Svil/Fhod3/Gba2/Elmo3/Kank2/Kank4/Map3k1/Arhgap28/Add3/Fchsd1/Wipf3/Iqgap3/Dlc1/Prkn/Tmod3/Diaph2/Arhgef5/Fscn3/Tmeff2/Naa80/Jmy/Mkks/Tpm3/Lima1/Cap2/Cnn3/Arpc5l/Rnd3/Ttc8/Daam2/Rflnb/Rhoj	72
GO:0051962	positive regulation of nervous system development	62/1994	384/28832	0.161458333333333	2.33458709461719	7.17635673472822	3.73740286546074e-10	1.73415492957378e-07	1.22441554604487e-07	Etv5/Bdnf/Dcx/Dlg4/Dscam/Efna5/Bcl11a/Plxnb2/Grid2/Hif1a/Il1rap/Itgb1/Limk1/Lrp8/Lrrn1/Lrrn3/Adgrl4/Lyn/Marcks/Man2a1/Map1b/Ntf3/Numb/Oprm1/Pax6/Enpp2/Pik3r1/Nlgn1/Ptprd/Sema5a/Sgk1/Shox2/St8sia2/Skil/Sox11/Srf/Adgrb3/Lrrtm3/Thbs2/Trpc5/Vegfc/Xrcc5/Amigo1/Faim/Tenm4/Tiam2/Lrrtm4/Slitrk2/Robo2/Adgrl3/Lrtm1/Lig4/Dixdc1/Il1rapl1/Zfp488/Flrt2/Clstn2/Ufl1/Plxnd1/Metrn/Flrt3/Adgrl2	62
GO:1901890	positive regulation of cell junction assembly	32/1994	134/28832	0.238805970149254	3.45298582314106	7.75780711802318	4.46249759762081e-10	1.92269896491777e-07	1.35753874285517e-07	Lims1/Agt/Bdnf/Dlg4/Efna5/Grid2/Il1rap/Lrrn1/Lrrn3/Adgrl4/Enpp2/Pik3r1/Nlgn1/Ptprd/St8sia2/Adgrb3/Lrrtm3/Thbs2/Amigo1/Lrrtm4/Slitrk2/Map4k4/Adgrl3/Lrtm1/Il1rapl1/Flrt2/Nphp1/Clstn2/Cntnap2/Flrt3/Hopx/Adgrl2	32
GO:0044772	mitotic cell cycle phase transition	67/1994	447/28832	0.149888143176734	2.16728934005596	6.77961742923012	1.8319705930107e-09	7.36696441136038e-07	5.2015108907518e-07	Cenpf/Camk2d/Nabp1/Acvr1/Adamts1/Lsm10/Bcl2/Bcl7b/Zfp36l1/Ccnd2/Ccnd3/Ccng1/Ccng2/Cdk6/Cdkn1b/Dlg1/E2f3/Ercc3/Ezh2/Hus1/Hyal1/Itgb1/Nfia/Nfib/Cdk14/Pkia/Plcb1/Dusp1/Cdk5rap2/Cdc73/Tert/Wee1/Smc5/Kat14/Kank2/Mbtps2/Nbn/Dpf1/Lcmt1/Ccnjl/Kif14/Ube2u/Rrm2b/Iqgap3/Fbxl7/Spast/Tmod3/Anapc4/E2f7/Ppm1d/Dact1/Nek6/Inip/Ccnh/Riok2/Rnaseh2b/Smarca2/Anp32b/Etaa1/Rpl24/Nsmce2/Fbxo7/Dpf3/Spdl1/D7Ertd443e/Rint1/Appl1	67
