ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007416	synapse assembly	78/1907	305/28832	0.255737704918033	3.86650734567211	13.3937525550556	9.26557842782279e-26	5.33512005874036e-22	4.12367006240366e-22	Nrxn3/Gabrb2/Snap25/Gabra6/Flrt3/Plxna1/Fgfr1/Magi2/Cntnap2/Lrrtm3/Grid2/Plxna2/Slitrk1/Cntn5/Adgrl4/Mdga2/Gap43/Il1rapl1/Snca/Dclk1/Map1b/Sdcbp/Adgrl2/Erbb4/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Nectin3/Gabrg2/Cdh2/Adgrb3/Nrxn1/Clstn2/Syndig1/Adgrl3/Bdnf/Gria1/Elavl2/Lrrtm4/Cadm1/Gpm6a/Lrrn3/Gabra4/Elmo1/Dcx/Lrrn1/Nlgn1/Arf6/Lrrc4/Asic1/Efnb2/Flrt2/Robo1/Dscam/Pik3r1/Vldlr/Thbs2/Mef2c/Epha7/Dock1/Lzts1/Ctnnb1/Slitrk2/St8sia2/Sema4d/Gabra1/Ppp1r9a/Kirrel3/Gabra2/Slitrk4/Dock4/Iqsec1/Lrp4/Ephb2	78
GO:0050807	regulation of synapse organization	89/1907	393/28832	0.2264631043257	3.42390363079107	12.8760248856218	4.01383150553065e-25	1.15558209044227e-21	8.93183137125451e-22	Cd47/Snap25/Flrt3/Neurod2/Fgfr1/Magi2/Lrrtm3/Grid2/Slitrk1/Adgrl4/Tanc1/Mdga2/Il1rapl1/Snca/Marcks/Dclk1/Map1b/Adgrl2/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Dab2ip/Lrtm1/Rock2/Zfp804a/Ptprd/Nectin3/Dab1/Nedd4l/Cdh8/Rapgef4/Cdh2/Adgrb3/Nrxn1/Slc7a11/Clstn2/Syndig1/Ctnna2/Adgrl3/Bdnf/Elavl2/Lrrtm4/Ppfia2/Gpm6a/Lrrn3/Elmo1/Dcx/Ptn/Tiam1/Il10ra/Lrrn1/Nlgn1/Dact1/Kalrn/Arf6/Asic1/Flrt2/Dgkb/Robo1/Gpr158/Pik3r1/Asap1/Vldlr/Thbs2/Mef2c/Epha7/Dock1/Lzts1/Grin2b/Ctnnb1/Etv5/Slitrk2/Nefl/St8sia2/Ywhaz/Sema4d/Ppp1r9a/Cntnap4/Cacna2d3/Slitrk4/Dock4/Iqsec1/Il10/Disc1/Lrp4/Cap2/Ephb2	89
GO:0050803	regulation of synapse structure or activity	89/1907	401/28832	0.221945137157107	3.35559632643614	12.6416665459528	1.81195889476985e-24	3.4777531053616e-21	2.68805691476734e-21	Cd47/Snap25/Flrt3/Neurod2/Fgfr1/Magi2/Lrrtm3/Grid2/Slitrk1/Adgrl4/Tanc1/Mdga2/Il1rapl1/Snca/Marcks/Dclk1/Map1b/Adgrl2/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Dab2ip/Lrtm1/Rock2/Zfp804a/Ptprd/Nectin3/Dab1/Nedd4l/Cdh8/Rapgef4/Cdh2/Adgrb3/Nrxn1/Slc7a11/Clstn2/Syndig1/Ctnna2/Adgrl3/Bdnf/Elavl2/Lrrtm4/Ppfia2/Gpm6a/Lrrn3/Elmo1/Dcx/Ptn/Tiam1/Il10ra/Lrrn1/Nlgn1/Dact1/Kalrn/Arf6/Asic1/Flrt2/Dgkb/Robo1/Gpr158/Pik3r1/Asap1/Vldlr/Thbs2/Mef2c/Epha7/Dock1/Lzts1/Grin2b/Ctnnb1/Etv5/Slitrk2/Nefl/St8sia2/Ywhaz/Sema4d/Ppp1r9a/Cntnap4/Cacna2d3/Slitrk4/Dock4/Iqsec1/Il10/Disc1/Lrp4/Cap2/Ephb2	89
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	62/1907	232/28832	0.267241379310345	4.04043180297633	12.3743839211015	8.0086552616392e-22	1.15284592491296e-18	8.91068274900277e-19	Cadm2/Hmcn1/Ntng1/Flrt3/Cdh7/Magi2/Grid2/Slitrk1/Cntn5/Mdga2/Cntn6/Il1rapl1/Epha3/Lrrc4c/Efna5/Igsf21/Cdh20/Cadm3/Pcdh18/Ptprd/Dscaml1/Nectin3/Dab1/Cdh8/Crb2/Cdh2/Dsc3/Klf4/Cdh11/Nrxn1/Clstn2/Fat4/Cdh18/Adgrl3/Dsc2/Cadm1/Mbp/Cd6/Cdh6/Itga4/Bmp2/Nlgn1/Fat3/Lrrc4/Tenm3/Dsg1c/Cdh13/Celsr1/Robo1/Dscam/Cdh4/Cdh22/Alcam/Slitrk2/Fat2/Kirrel3/Cdh23/Dsg2/Cdh26/Il10/Tenm4/Tenm2	62
GO:0051963	regulation of synapse assembly	55/1907	209/28832	0.263157894736842	3.97869345624155	11.5018770983627	3.51252855178216e-19	4.04502788023234e-16	3.12652015093368e-16	Snap25/Flrt3/Fgfr1/Lrrtm3/Grid2/Slitrk1/Adgrl4/Mdga2/Il1rapl1/Snca/Dclk1/Map1b/Adgrl2/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Nectin3/Adgrb3/Nrxn1/Clstn2/Syndig1/Adgrl3/Bdnf/Elavl2/Lrrtm4/Lrrn3/Elmo1/Dcx/Lrrn1/Nlgn1/Arf6/Asic1/Flrt2/Robo1/Pik3r1/Vldlr/Thbs2/Mef2c/Epha7/Dock1/Lzts1/Ctnnb1/Slitrk2/St8sia2/Sema4d/Ppp1r9a/Slitrk4/Dock4/Iqsec1/Lrp4/Ephb2	55
GO:0099173	postsynapse organization	66/1907	313/28832	0.210862619808307	3.18803935726958	10.3582763955068	2.82550601550036e-17	2.71154393954185e-14	2.09583147956764e-14	Nrxn3/Epha5/Fgfr1/Magi2/Cntnap2/Grid2/Grin2a/Tanc1/Gap43/Il1rapl1/Marcks/Dclk1/Map1b/Afdn/Lrrtm1/Ntrk3/Rock2/Zfp804a/Ptprd/Nectin3/Itgb3/Rapgef4/Cdh2/Gphn/Nrxn1/Slc7a11/Syndig1/Cnksr2/Adgrl3/Lrrtm4/Ppfia2/Cadm1/Tmem108/Elmo1/Dcx/Sh3gl2/Rph3a/Ptn/Nrp1/Grip2/Tiam1/Nlgn1/Dact1/Kalrn/Arf6/Lrrc4/Asic1/Flrt2/Insyn1/Dgkb/Dlg2/Ckap5/Dlg1/Asap1/Epha7/Dock1/Lzts1/Grin2b/Etv5/Nefl/Ppp1r9a/Dock4/Disc1/Lrp4/Mtmr2/Ephb2	66
GO:1901888	regulation of cell junction assembly	64/1907	311/28832	0.205787781350482	3.1113126963278	9.96271537478416	3.00607482590436e-16	2.47271126393676e-13	1.91123073141709e-13	Snap25/Flrt3/Fgfr1/Cntnap2/Lrrtm3/Grid2/Slitrk1/Adgrl4/Mdga2/Il1rapl1/Epha3/Snca/Dclk1/Map1b/Adgrl2/Afdn/Fzd1/Lrrtm1/Efna5/Ntrk3/Lrtm1/Rock2/Ptprd/Nectin3/Nedd4l/Adgrb3/Nphp1/Nrxn1/Clstn2/Syndig1/Adgrl3/Bdnf/Elavl2/Lrrtm4/Lrrn3/Gpm6b/Elmo1/Dcx/Nrp1/Lrrn1/Nlgn1/Arf6/Asic1/Flrt2/Map4k4/Robo1/Pik3r1/Vldlr/Thbs2/Mef2c/Epha7/Dock1/Hopx/Lzts1/Ctnnb1/Slitrk2/St8sia2/Sema4d/Ppp1r9a/Slitrk4/Dock4/Iqsec1/Lrp4/Ephb2	64
GO:0051965	positive regulation of synapse assembly	31/1907	84/28832	0.369047619047619	5.57964391839588	11.1865168230969	6.47051621487602e-16	4.65715404565701e-13	3.59965033638103e-13	Flrt3/Lrrtm3/Grid2/Slitrk1/Adgrl4/Il1rapl1/Adgrl2/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Adgrb3/Nrxn1/Clstn2/Syndig1/Adgrl3/Bdnf/Lrrtm4/Lrrn3/Lrrn1/Nlgn1/Flrt2/Pik3r1/Thbs2/Slitrk2/St8sia2/Sema4d/Slitrk4/Iqsec1/Ephb2	31
GO:0097485	neuron projection guidance	56/1907	262/28832	0.213740458015267	3.23154949422978	9.65671452182354	3.86977676468026e-15	2.47579717900322e-12	1.91361592527113e-12	Etv1/Chl1/Unc5c/Epha5/Diaph2/Sema3a/Flrt3/Plxna1/Klf7/Cntn5/Nr4a3/Lgr4/Cntn1/Cntn6/Gap43/Epha3/Efna5/Ntn4/Ndp/Slit3/Dscaml1/Ank3/Ntf3/Nfib/Boc/Sema3e/Bdnf/Nrp1/Ttc8/Megf9/Epha6/Kalrn/Sema5a/Efnb2/Shh/Flrt2/Lamc1/Atoh7/Robo1/Lgi1/Dscam/Lama3/Cdh4/Mef2c/Epha7/Alcam/Ptprh/Sema4d/Lamc2/Sema6d/Ncam1/Bcl11b/Atoh1/Sema6a/Epha8/Ephb2	56
GO:0007411	axon guidance	55/1907	261/28832	0.210727969348659	3.1860035722394	9.44138579051695	1.28371553356905e-14	7.39163404229056e-12	5.71320976413676e-12	Etv1/Chl1/Unc5c/Epha5/Diaph2/Sema3a/Flrt3/Klf7/Cntn5/Nr4a3/Lgr4/Cntn1/Cntn6/Gap43/Epha3/Efna5/Ntn4/Ndp/Slit3/Dscaml1/Ank3/Ntf3/Nfib/Boc/Sema3e/Bdnf/Nrp1/Ttc8/Megf9/Epha6/Kalrn/Sema5a/Efnb2/Shh/Flrt2/Lamc1/Atoh7/Robo1/Lgi1/Dscam/Lama3/Cdh4/Mef2c/Epha7/Alcam/Ptprh/Sema4d/Lamc2/Sema6d/Ncam1/Bcl11b/Atoh1/Sema6a/Epha8/Ephb2	55
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	34/1907	112/28832	0.303571428571429	4.58970709416436	10.1298531713436	2.18239130001354e-14	1.14238264595254e-11	8.82980901096387e-12	Cadm2/Hmcn1/Cdh7/Cntn5/Cntn6/Igsf21/Cdh20/Cadm3/Pcdh18/Dscaml1/Nectin3/Cdh8/Cdh2/Dsc3/Cdh11/Clstn2/Fat4/Dsc2/Cadm1/Cdh6/Fat3/Tenm3/Dsg1c/Cdh13/Celsr1/Robo1/Dscam/Cdh4/Cdh22/Fat2/Kirrel3/Cdh23/Dsg2/Cdh26	34
GO:0051962	positive regulation of nervous system development	68/1907	384/28832	0.177083333333333	2.67732913826254	8.80613578378435	8.79716950722189e-14	4.22117516854864e-11	3.26266953302931e-11	Sgk1/Flrt3/Ptprz1/Lrrtm3/Grid2/Slitrk1/Adgrl4/Il1rapl1/Marcks/Rassf10/Map1b/Adgrl2/Afdn/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Ntf3/Adgrb3/Nrxn1/Myb/Clstn2/Syndig1/Nkx6-1/Adgrl3/Hif1a/Bdnf/Lrrtm4/Vegfc/Lrrn3/Dcx/Tiam2/Ptn/Nrp1/Tiam1/Lrrn1/Bmp2/Nlgn1/Kalrn/Sema5a/Shh/Fmr1/Flrt2/Robo1/Dscam/Pik3r1/Ufl1/Cdh4/Lyn/Thbs2/Bcl11a/Ctnnb1/Xrcc5/Etv5/Slitrk2/Oprm1/Nefl/St8sia2/Sema4d/Cdon/Slitrk4/Iqsec1/Sox11/Tenm4/Disc1/Mir124a-2/Ephb2	68
GO:0001764	neuron migration	48/1907	219/28832	0.219178082191781	3.31376112519844	9.14715890105533	1.30439590368829e-13	5.77747047187473e-11	4.46557561197901e-11	Chl1/Astn2/Unc5c/Ntng1/Sema3a/Ptprz1/Plxna1/Sdccag8/Mdga2/Dclk1/Zmiz1/Ntrk3/Igsf10/Dab2ip/Spock1/Barhl2/Dab1/Auts2/Ctnna2/Nkx6-1/Adgrl3/Sema3e/Gpm6a/Astn1/Dcx/Nrp1/Pou4f1/Nr2f2/Tlx3/Fat3/Neurod4/Pomgnt2/Flrt2/Drd1/Celsr1/Eomes/Nr2f1/Mef2c/Nr4a2/Tnn/Ctnnb1/Kirrel3/Kif26a/Atoh1/Sema6a/Disc1/Top2b/Vrk1	48
GO:0060078	regulation of postsynaptic membrane potential	41/1907	167/28832	0.245508982035928	3.71185892504451	9.35355489131934	1.46959013562672e-13	6.04421428638477e-11	4.67174969430811e-11	Gabrb2/Kcnd2/Gabra6/Cntnap2/Grid2/Grik2/Chrnb4/Grin2a/Snca/Rims1/Afdn/Hcn1/Gabrg2/Prkn/Gabrr2/Nrxn1/Kcnk1/Bdnf/Gria1/Celf4/Tmem108/Gabra4/Grip2/Plk2/Nlgn1/Fmr1/Insyn1/Kctd16/Prkar1b/Ckap5/Mef2c/Grin2b/Oprm1/Rgs7bp/Rims2/Gabra1/Ppp1r9a/Gabra2/Rgs7/Mtmr2/Glra2	41
GO:1901890	positive regulation of cell junction assembly	36/1907	134/28832	0.26865671641791	4.06183033443167	9.45442342247932	2.40135776802865e-13	9.21801201887266e-11	7.12487062682466e-11	Flrt3/Cntnap2/Lrrtm3/Grid2/Slitrk1/Adgrl4/Il1rapl1/Adgrl2/Lrrtm1/Efna5/Ntrk3/Lrtm1/Ptprd/Adgrb3/Nphp1/Nrxn1/Clstn2/Syndig1/Adgrl3/Bdnf/Lrrtm4/Lrrn3/Nrp1/Lrrn1/Nlgn1/Flrt2/Map4k4/Pik3r1/Thbs2/Hopx/Slitrk2/St8sia2/Sema4d/Slitrk4/Iqsec1/Ephb2	36
GO:0060560	developmental growth involved in morphogenesis	53/1907	287/28832	0.184668989547038	2.79201694106985	8.11980088043909	9.09076956891616e-12	3.2715406986137e-09	2.52866932482747e-09	Fgf1/Kif26b/Sema3a/Flrt3/Plxna1/Slitrk1/Syt1/Dclk1/Rims1/Map1b/Afdn/Efna5/Tnr/Ntrk3/Slit3/Spry2/Barhl2/Nedd4l/Auts2/Prkn/Yap1/Syt17/Nkx6-1/Bdnf/Cadm1/Tmem108/Dcx/Cobl/Sh3gl2/Nrp1/Tiam1/Itga4/Edn2/Tnc/Sema5a/Shh/Robo1/Syt4/Dscam/Cdh4/Epha7/Tnn/Bcl11a/Alcam/Ctnnb1/St8sia2/Sema4d/Rims2/Slc12a2/Mgll/Sema6d/Disc1/Mir124a-2	53
GO:0016358	dendrite development	57/1907	332/28832	0.171686746987952	2.59573795970458	7.78279393301798	3.15723577693634e-11	1.0693743296235e-08	8.26550641788661e-09	Mpdz/Nr3c1/Epha5/Mef2a/Sgk1/Sema3a/Ptprz1/Btbd3/Cntnap2/Klf7/Elavl4/Csmd3/Il1rapl1/Marcks/Dclk1/Map1b/Afdn/Dab2ip/Rock2/Ndp/Ptprd/Dab1/Nedd4l/Rapgef4/Adgrb3/Ctnna2/Arid1b/Dgkg/Bdnf/Ppfia2/Dcx/Cobl/Ptn/Nrp1/Tiam1/Plk2/Nlgn1/Dact1/Kalrn/Fat3/Arf6/Fmr1/Robo1/Dscam/Asap1/Vldlr/Mef2c/Lzts1/Bcl11a/Sema4d/Ppp1r9a/Sdc2/Trpc6/Iqsec1/Disc1/Lrp4/Ephb2	57
GO:0008038	neuron recognition	20/1907	53/28832	0.377358490566038	5.70529627687467	9.12461194126385	5.67528884212317e-11	1.81546184183029e-08	1.40322346342086e-08	Cnr1/Diaph2/Sema3a/Ptprz1/Cntnap2/Cntn5/Cntn6/Gap43/Ncam2/Epha3/Dscaml1/Bdnf/Nrp1/Sema5a/Robo1/Dscam/Tnn/Ywhaz/Ncam1/Ephb2	20
GO:0099560	synaptic membrane adhesion	18/1907	43/28832	0.418604651162791	6.32889842806795	9.3064859052096	6.68780160841243e-11	2.0267558769073e-08	1.56653879226414e-08	Ntng1/Flrt3/Magi2/Slitrk1/Mdga2/Il1rapl1/Epha3/Lrrc4c/Efna5/Ptprd/Nrxn1/Cadm1/Cdh6/Nlgn1/Lrrc4/Tenm3/Slitrk2/Tenm4	18
GO:1990138	neuron projection extension	41/1907	203/28832	0.201970443349754	3.0535982289775	7.81425815045622	1.17166214260153e-10	3.3732153085498e-08	2.60725659943119e-08	Sema3a/Flrt3/Plxna1/Slitrk1/Syt1/Dclk1/Rims1/Map1b/Afdn/Tnr/Ntrk3/Slit3/Barhl2/Nedd4l/Auts2/Prkn/Syt17/Nkx6-1/Bdnf/Tmem108/Dcx/Sh3gl2/Nrp1/Tiam1/Itga4/Edn2/Sema5a/Robo1/Syt4/Dscam/Cdh4/Tnn/Bcl11a/Alcam/Ctnnb1/St8sia2/Rims2/Mgll/Sema6d/Disc1/Mir124a-2	41
