ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007389	pattern specification process	262/5059	496/20292	0.528225806451613	2.11875035867091	14.5370621552626	2.24538509762449e-41	1.41526622703271e-37	1.08109383542467e-37	Hoxb2/Prickle1/Ovol2/Osr2/Dnaaf2/Hoxc11/Tshz1/Acvrl1/Foxn4/Alx3/Alx4/Nr2f2/Arc/Axin2/Nkx3-2/Barx1/Bmi1/Bmp2/Bmp4/Btg2/C1qa/Cdx1/Cdx2/Cdx4/Celsr1/Cer1/Cfc1/Chrd/Cited1/Cobl/Cyp26a1/Dbx1/Dkk1/Dll1/Dlx1/Dlx2/Dnah11/Lefty1/Edn1/Efnb1/Egr2/Emx1/Emx2/En1/Eomes/Nr2f1/Erbb4/Ext1/Eya1/Foxh1/Fgf1/Fgf3/Fgf8/Foxc2/Frat1/Fst/Fzd5/Gas1/Gata4/Gata5/Gbx2/Gdf11/Gdnf/Gja1/Gli1/Gli2/Adgrg1/Gsc/Gsx2/Hand1/Hand2/Hes1/Hes2/Hes3/Hes5/Hey1/Hey2/Foxj1/Foxf1/Foxg1/Foxd1/Hhex/Hipk2/Mnx1/Foxa1/Foxa2/Hoxa1/Hoxa10/Hoxa11/Hoxa2/Hoxa3/Hoxa4/Hoxa5/Hoxa6/Hoxa7/Hoxa9/Hoxb1/Hoxb3/Hoxb4/Hoxb5/Hoxb6/Hoxb7/Hoxb8/Hoxb9/Hoxc13/Hoxc4/Hoxc5/Hoxc6/Hoxc8/Hoxc9/Hoxd10/Hoxd11/Hoxd12/Hoxd13/Hoxd3/Hoxd4/Hoxd8/Hoxd9/Ihh/Irx1/Irx2/Irx3/Isl1/Mafb/Lama5/Lbx1/Lfng/Lhx1/Lhx2/Lhx3/Lmx1b/Ripply3/Smad1/Smad3/Smad6/Ascl1/Mef2c/Mesp1/Mesp2/Foxc1/Cited2/Msx1/Msx2/Myf6/Nbl1/Neurod1/Neurog1/Nkx2-2/Nkx2-5/Nkx3-1/Nodal/Nog/Notch1/Notch2/Nrp2/Otx1/Otx2/Pax1/Pax2/Pax3/Pax6/Pbx1/Pcdh8/Pcsk5/Pcsk6/Pitx2/Plxna2/Ptch1/Rarg/Rax/Rbpj/Sema3a/Sema3f/Shh/Sim2/Six1/Six2/Six3/Snai1/Sox1/Sox17/Srf/Stc1/Wnt8a/Bhlhe40/Hoxc10/T/Satb2/Tbr1/Tbx1/Tbx2/Tbx3/Tcap/Tcf15/Tfap2a/Mmp21/Alx1/Tgfbr1/Tgif1/Nkx2-1/Uncx/Wnt1/Wnt11/Wnt3/Wnt5a/Wnt6/Wnt7a/Wnt7b/Wt1/Dmrt2/Zic3/Lrp4/Cyp26b1/Helt/Zbtb16/Aplnr/Grem1/Osr1/Dmrt3/Spry1/Tll2/Vax2/Crb2/Zeb2/Dmrta2/Smo/Sp8/Ripply2/Rnf207/Irx4/Celsr2/Dll4/Cyp26c1/Fezf2/Hes6/Msgn1/Bhlhe22/Ripply1/Asb2/Sostdc1/Tmem107/Smarcd3/Nrarp/Ooep/Fbxl15/Dnai1/Pierce1/Mllt3/Enkur/Bcor/Cfap45/Ssbp3/Fezf1/Ift57/Anks6/Tbx18/Daam2/Ntf5/Bhlhe41/Ift122/Hes7/Vangl2	262
GO:0003002	regionalization	241/5059	449/20292	0.536748329621381	2.15293479040859	14.2369051888991	1.23218379502218e-39	3.88322723001241e-36	2.96632035706919e-36	Hoxb2/Prickle1/Ovol2/Dnaaf2/Hoxc11/Tshz1/Acvrl1/Foxn4/Alx4/Nr2f2/Arc/Axin2/Nkx3-2/Barx1/Bmi1/Bmp2/Bmp4/Btg2/C1qa/Cdx1/Cdx2/Cdx4/Celsr1/Cer1/Cfc1/Chrd/Cobl/Cyp26a1/Dbx1/Dkk1/Dll1/Dlx1/Dlx2/Dnah11/Lefty1/Edn1/Egr2/Emx1/Emx2/En1/Eomes/Nr2f1/Ext1/Foxh1/Fgf1/Fgf3/Fgf8/Foxc2/Fzd5/Gas1/Gata4/Gata5/Gbx2/Gdf11/Gdnf/Gja1/Gli1/Gli2/Adgrg1/Gsc/Gsx2/Hand1/Hand2/Hes1/Hes2/Hes3/Hes5/Hey1/Hey2/Foxj1/Foxf1/Foxg1/Foxd1/Hhex/Hipk2/Mnx1/Foxa1/Foxa2/Hoxa1/Hoxa10/Hoxa11/Hoxa2/Hoxa3/Hoxa4/Hoxa5/Hoxa6/Hoxa7/Hoxa9/Hoxb1/Hoxb3/Hoxb4/Hoxb5/Hoxb6/Hoxb7/Hoxb8/Hoxb9/Hoxc13/Hoxc4/Hoxc5/Hoxc6/Hoxc8/Hoxc9/Hoxd10/Hoxd11/Hoxd13/Hoxd3/Hoxd4/Hoxd8/Hoxd9/Ihh/Irx1/Irx2/Irx3/Isl1/Mafb/Lama5/Lbx1/Lfng/Lhx1/Lhx2/Lhx3/Lmx1b/Smad3/Smad6/Ascl1/Mef2c/Mesp1/Mesp2/Foxc1/Cited2/Msx1/Msx2/Myf6/Nbl1/Neurod1/Neurog1/Nkx2-2/Nkx2-5/Nkx3-1/Nodal/Nog/Notch1/Notch2/Nrp2/Otx1/Otx2/Pax1/Pax2/Pax3/Pax6/Pbx1/Pcdh8/Pcsk5/Pcsk6/Pitx2/Plxna2/Ptch1/Rarg/Rbpj/Sema3a/Sema3f/Shh/Six1/Six2/Six3/Snai1/Sox1/Sox17/Srf/Wnt8a/Bhlhe40/Hoxc10/T/Tbr1/Tbx1/Tbx2/Tbx3/Tcap/Tcf15/Mmp21/Alx1/Tgfbr1/Tgif1/Nkx2-1/Wnt1/Wnt11/Wnt3/Wnt5a/Wnt7a/Wnt7b/Wt1/Dmrt2/Zic3/Lrp4/Cyp26b1/Helt/Zbtb16/Aplnr/Grem1/Osr1/Dmrt3/Spry1/Tll2/Vax2/Crb2/Zeb2/Dmrta2/Smo/Sp8/Ripply2/Rnf207/Celsr2/Dll4/Cyp26c1/Fezf2/Hes6/Msgn1/Bhlhe22/Ripply1/Asb2/Sostdc1/Tmem107/Smarcd3/Nrarp/Fbxl15/Dnai1/Pierce1/Mllt3/Enkur/Cfap45/Ssbp3/Fezf1/Ift57/Anks6/Tbx18/Daam2/Ntf5/Bhlhe41/Ift122/Hes7/Vangl2	241
GO:0045165	cell fate commitment	182/5059	302/20292	0.602649006622517	2.41726697813483	14.3001333340972	3.20126501037787e-39	6.72585778680391e-36	5.13774952893628e-36	Prdm11/Epop/Isl2/Barhl2/Foxn4/Nr2f2/Arx/Atoh1/Neurog2/Bcl2/Prdm1/Bmp2/Bmp4/Casp3/Runx1/Chrd/Vsx2/Ctsl/Dbx1/Dhh/Dkk1/Dll1/Dlx1/Dlx2/Ebf2/Edn1/Elf5/Eomes/Epas1/Erbb4/Ext1/Eya1/Fgf8/Fgfr3/Foxc2/Fzd7/Gap43/Gas1/Gata2/Gata3/Gata4/Gata5/Gata6/Gfi1/Gli2/Gsc/Gsx1/Gsx2/Nkx6-2/Hand1/Hes1/Hes5/Hey2/Foxg1/Mnx1/Foxa1/Foxa2/Onecut1/Hoxa11/Hoxa13/Hoxa2/Hoxd10/Id2/Ihh/Il6/Il7/Isl1/Jag2/Kdr/Lbx1/Lgals1/Lhx3/Lhx6/Lmo4/Loxl3/Smad1/Ascl1/Mef2c/Mesp1/Myod1/Myt1l/Neurod1/Neurog1/Nfia/Nfib/Nfix/Nkx2-2/Nkx2-3/Nkx2-5/Nodal/Notch1/Notch2/Ntf3/Otx2/Pax2/Pax3/Pax6/Pou1f1/Pitx1/Pou3f2/Pou4f1/Prox1/Ptch1/Ptf1a/Rag2/Rara/Rbpj/Shh/Six1/Six2/Sox1/Sox17/Sox18/Sox2/Sox5/Sox8/Sox9/Wnt8a/Hoxc10/T/Tal1/Tbr1/Tbx1/Tbx15/Tbx2/Tbx3/Tbx4/Tfap2c/Wnt9a/Tgfb1i1/Tgfbr1/Nkx2-1/Nr2e1/Tlx1/Wnt1/Wnt10a/Wnt10b/Wnt11/Wnt9b/Wnt3/Wnt4/Wnt5a/Wnt6/Wnt7a/Wnt7b/Wt1/Zfp521/Onecut2/Glis1/Gbx1/Foxi3/Cyp26b1/Gdf7/Tenm4/Dmrt3/Spry2/Tnfsf18/Dmrta2/Fev/Sh3pxd2b/Tlx3/Spdef/Smo/Prdm14/Olig2/Olig1/Atoh7/Dll4/Bvht/Fezf2/Bcl11b/Sostdc1/Casz1/Tunar/Nkx6-3/Slamf8/Tbx18/Ntf5/Il23a/Tbx19/Wnt16/Olig3	182
GO:0048562	embryonic organ morphogenesis	192/5059	345/20292	0.556521739130435	2.23224730785428	13.3033181011634	1.34594253621825e-34	2.12086895144591e-31	1.62008977912166e-31	Pdzd7/Hoxb2/Ovol2/Osr2/Hoxc11/Abr/Triobp/Bcr/Tshz1/Foxe1/Dlx1as/Dscaml1/Foxn4/Alx3/Alx4/Atoh1/Nkx3-2/Bmi1/Bmp4/Celsr1/Cfc1/Col2a1/Cryaa/Dll1/Dlx2/Dlx5/Dlx6/Edn1/Efna1/Epha2/Eya1/Foxh1/Fgf3/Fgf8/Fgf9/Foxc2/Foxf2/Fzd5/Gas1/Gata2/Gata3/Gata4/Gbx2/Gfi1/Gja1/Gli1/Gli2/Gnas/Gsc/Hand1/Hand2/Hes1/Foxf1/Foxg1/Hipk2/Hlx/Hmx2/Hmx3/Hoxa1/Hoxa11/Hoxa2/Hoxa3/Hoxa4/Hoxa5/Hoxa7/Hoxa9/Hoxb1/Hoxb3/Hoxb4/Hoxb5/Hoxb6/Hoxb7/Hoxb8/Hoxb9/Hoxc4/Hoxc9/Hoxd10/Hoxd11/Hoxd3/Hoxd4/Hoxd9/Hspg2/Ndst1/Hyal1/Id2/Ihh/Lrig1/Ush1g/Kcnq1/Mafb/Lbx1/Lhx1/Smad3/Mfap2/Mef2c/Mesp1/Mmp14/Cited2/Msx1/Myc/Myo7a/Neurod1/Neurog1/Nkx2-5/Mycn/Nodal/Nog/Nr4a3/Notch1/Notch2/Ntn1/Otx1/Otx2/Pax2/Pax5/Pax6/Pdgfra/Pitx2/Pou3f4/Pou4f3/Prox1/Rarg/Rbpj/Rest/Frzb/Shh/Shox2/Six1/Six2/Six3/Six4/Sod1/Sox11/Sox17/Sox2/Sox9/Tmie/Srf/Stra6/T/Satb2/Tbx1/Tbx15/Tbx2/Tbx3/Tcap/Tcf21/Tcf7/Tfap2a/Alx1/Tead1/Wnt9a/Tgfb3/Tgfbr1/Rarb/Twist1/Cdh23/Wnt1/Wnt11/Wnt9b/Wnt5a/Yap1/Zic3/Clrn1/Insig1/Aplnr/Osr1/Spry2/Vax2/Crb2/Grhl2/Foxl2/Smo/Lrig3/Myo3b/Rnf207/Irx5/Fzd2/Chst11/Kcnq4/Asb2/Myo3a/Cthrc1/Ppp1r35/Ttc39c/Whrn/Ift57/Tbx18/Ift122/Vangl2/Tprn/Rdh10	192
GO:0009952	anterior/posterior pattern specification	144/5059	238/20292	0.605042016806723	2.42686550801384	12.7603432540842	1.53016956118802e-31	1.92893174883361e-28	1.473472752184e-28	Hoxb2/Prickle1/Hoxc11/Tshz1/Alx4/Nr2f2/Arc/Axin2/Barx1/Bmi1/Bmp2/Bmp4/Btg2/Cdx1/Cdx2/Cdx4/Celsr1/Cer1/Cfc1/Cobl/Cyp26a1/Dkk1/Dll1/Lefty1/Emx2/En1/Foxh1/Fgf8/Foxc2/Fzd5/Gata4/Gbx2/Gdf11/Gli2/Hes1/Hes2/Hes3/Hes5/Hey1/Hey2/Foxf1/Hhex/Hipk2/Foxa2/Hoxa1/Hoxa10/Hoxa11/Hoxa2/Hoxa3/Hoxa4/Hoxa5/Hoxa6/Hoxa7/Hoxa9/Hoxb1/Hoxb3/Hoxb4/Hoxb5/Hoxb6/Hoxb7/Hoxb8/Hoxb9/Hoxc13/Hoxc4/Hoxc5/Hoxc6/Hoxc8/Hoxc9/Hoxd10/Hoxd11/Hoxd13/Hoxd3/Hoxd4/Hoxd8/Hoxd9/Lfng/Lhx1/Smad3/Mesp1/Mesp2/Foxc1/Msx1/Msx2/Myf6/Neurod1/Neurog1/Nkx3-1/Nodal/Nog/Notch1/Otx1/Otx2/Pax1/Pax3/Pax6/Pbx1/Pcdh8/Pcsk5/Pcsk6/Plxna2/Rarg/Rbpj/Shh/Six2/Six3/Sox17/Srf/Wnt8a/Bhlhe40/Hoxc10/T/Tbx1/Tbx3/Tcap/Tcf15/Alx1/Tgfbr1/Wnt1/Wnt3/Wnt5a/Wt1/Dmrt2/Zic3/Helt/Zbtb16/Osr1/Crb2/Zeb2/Smo/Ripply2/Celsr2/Cyp26c1/Fezf2/Hes6/Msgn1/Ripply1/Nrarp/Mllt3/Ssbp3/Fezf1/Tbx18/Bhlhe41/Hes7/Vangl2	144
GO:0048663	neuron fate commitment	72/5059	87/20292	0.827586206896552	3.3195056948695	12.4944454750394	1.00999430017097e-29	1.0609990123296e-26	8.10476127891583e-27	Epop/Isl2/Foxn4/Atoh1/Bmp4/Runx1/Chrd/Dbx1/Dll1/Dlx1/Dlx2/Eya1/Gata2/Gli2/Gsx1/Gsx2/Nkx6-2/Foxg1/Mnx1/Foxa1/Foxa2/Hoxd10/Id2/Ihh/Isl1/Jag2/Lbx1/Lhx3/Lhx6/Lmo4/Ascl1/Myt1l/Nfia/Nfib/Nfix/Nkx2-2/Notch1/Otx2/Pax3/Pax6/Pou3f2/Pou4f1/Prox1/Ptf1a/Rbpj/Shh/Six1/Sox1/Sox2/Sox9/Hoxc10/Tbr1/Tbx1/Tfap2c/Tgfbr1/Nkx2-1/Wnt1/Zfp521/Gbx1/Dmrt3/Dmrta2/Fev/Tlx3/Olig2/Olig1/Atoh7/Dll4/Fezf2/Bcl11b/Casz1/Tunar/Olig3	72
GO:0048705	skeletal system morphogenesis	149/5059	266/20292	0.56015037593985	2.24680202185638	11.7959399869599	1.6041473331188e-27	1.44442009152112e-24	1.10336389499029e-24	Hoxb2/Osr2/Hoxc11/Dlx1as/Dscaml1/Alx3/Alx4/Axin2/Nkx3-2/Bmi1/Bmp4/Serpinh1/Cdx1/Cer1/Chad/Col13a1/Col2a1/Col9a1/Col1a1/Comp/Cyp27b1/Dlx2/Dlx5/Ext1/Eya1/Fgf18/Fgf4/Fgf8/Fgfr3/Ccn2/Foxc2/Fosl2/Gas1/Gnas/Gsc/Hoxa1/Hoxa11/Hoxa2/Hoxa3/Hoxa4/Hoxa5/Hoxa7/Hoxa9/Hoxb1/Hoxb3/Hoxb4/Hoxb5/Hoxb6/Hoxb7/Hoxb8/Hoxb9/Hoxc4/Hoxc8/Hoxc9/Hoxd10/Hoxd11/Hoxd3/Hoxd4/Hoxd8/Hoxd9/Hspg2/Ndst1/Hyal1/Hyal2/Ihh/Inppl1/Lama5/Lhx1/Ppargc1b/Smad3/Mef2c/Foxc1/Mmp14/Cited2/Msx1/Msx2/Myc/Nab2/Neurog1/Nfix/Mycn/Nodal/Nog/Nppc/Pax1/Pax5/Pdgfra/Pdgfrb/Pex7/Pthlh/Rara/Rarg/Scx/Sfrp4/Shox2/Six1/Six2/Six4/Sox11/Sox5/Sox9/Stc1/T/Satb2/Tbx1/Tbx15/Tbx4/Atg9b/Tcf15/Tfap2a/Csrnp1/Alx1/Wnt9a/Tgfb3/Tgfbr1/Thbs1/Thbs3/Rarb/Twist1/Uncx/Vegfa/Wnt10b/Wnt9b/Wnt7a/Insig1/Cyp26b1/Csgalnact1/Pappa2/Grem1/Osr1/Grhl2/Sh3pxd2b/Schip1/Frem1/Col27a1/Ripply2/Irx5/Scube2/Chst11/Smpd3/Ripply1/Sp5/Tmem107/Rflna/Rflnb/Hottip/Wwox/Rdh10/Tiparp	149
GO:0048706	embryonic skeletal system development	100/5059	152/20292	0.657894736842105	2.63886143506622	11.6876080988626	1.99104325854196e-26	1.56869320732375e-23	1.19829366639091e-23	Hoxb2/Cdk20/Osr2/Hoxc11/Dlx1as/Dscaml1/Alx3/Alx4/Nkx3-2/Bmi1/Bmp4/Col2a1/Col1a1/Dlk1/Dlx1/Dlx2/Dlx3/Dlx4/Dlx5/Dlx6/Ext1/Eya1/Fgf8/Fgf9/Foxc2/Gas1/Gnas/Gsc/Hand2/Hoxa1/Hoxa11/Hoxa2/Hoxa3/Hoxa4/Hoxa5/Hoxa6/Hoxa7/Hoxa9/Hoxb1/Hoxb3/Hoxb4/Hoxb5/Hoxb6/Hoxb7/Hoxb8/Hoxb9/Hoxc4/Hoxc5/Hoxc6/Hoxc9/Hoxd1/Hoxd10/Hoxd11/Hoxd3/Hoxd4/Hoxd9/Hsd17b7/Hspg2/Ndst1/Hyal1/Ihh/Lhx1/Smad3/Mef2c/Mmp14/Mycn/Nodal/Nog/Pax5/Pbx1/Pcsk5/Pdgfra/Scx/Shh/Shox2/Six1/Six2/Six4/Sox11/T/Satb2/Tbx1/Tbx15/Tfap2a/Alx1/Wnt9a/Tgfb3/Tgfbr1/Twist1/Wnt11/Wnt9b/Wnt5a/Dmrt2/Tapt1/Osr1/Grhl2/Irx5/Chst11/Ucma/Rdh10	100
GO:0060485	mesenchyme development	168/5059	326/20292	0.515337423312883	2.06705415968868	11.1928600577832	2.58629692558998e-25	1.81126994688818e-22	1.38359323247352e-22	Tgfbr3l/Akna/Phldb1/Prickle1/Ovol2/Acta1/Actc1/Acvrl1/Adam15/Agt/Amh/Axin2/Bcl2/Bmp2/Bmp4/Zfp36l1/Chrd/Col1a1/Cyp26a1/Edn1/Efna1/Efnb1/Eomes/Epha3/Epha4/Erbb3/Erbb4/Ext1/Fgf15/Fgf8/Fgf9/Foxc2/Gata3/Gata4/Gata5/Gbx2/Gdnf/Gja1/Gsc/Hand1/Hand2/Hes1/Hey1/Hey2/Foxf1/Foxd1/Hmga2/Foxa1/Foxa2/Hoxa5/Il6/Isl1/Itga4/Jag1/Lama5/Loxl3/Smad3/Smad7/Il17rd/Mdk/Mef2c/Mesp1/Foxc1/Cited2/Msx1/Msx2/Myc/Nfatc1/Nkx2-5/Nodal/Nog/Nos3/Notch1/Nrp2/Nrtn/Pax1/Pax2/Pax3/Pax6/Pitx2/Phox2b/Rbpj/Rxra/Scx/Sema3a/Sema3b/Sema3f/Sema4a/Sema4c/Sema5a/Sema5b/Sema6a/Sema7a/Frzb/Shh/Six1/Six2/Six4/Snai2/Snai1/Sox10/Sox4/Sox8/Sox9/Phldb2/Stat1/Tbx1/Tbx2/Tbx3/Tcf15/Tcf21/Tfap2a/Sema6d/Alx1/Tead1/Tgfb1i1/Tgfb3/Tgfbr1/Thbs1/Tiam1/Timp3/Nkx2-1/Sema3g/Twist1/Vegfa/Wnt10a/Wnt11/Wnt4/Wnt5a/Wnt7b/Wt1/Yap1/Zic3/Tapt1/Adamts5/Aplnr/Grem1/Osr1/Spry1/Spry2/Crb2/Zeb2/Kbtbd8/Vasn/Smo/Zfp703/Fbxl17/Ldlrad4/Cyp26c1/Olfm1/Zic5/Rgcc/Cul7/Rbm24/Tmem100/Bambi/Dab2ip/Dlg5/Fam83d/Dppa4/Dppa2/Rflnb/Lrg1/Bcl9l/Sp6/Wnt16/Vangl2/Rdh10	168
GO:0097485	neuron projection guidance	134/5059	254/20292	0.52755905511811	2.11607597281215	10.315131643722	1.18634453059274e-21	7.47752957632604e-19	5.71193671887494e-19	Isl2/Unc5a/Unc5b/Lgr4/Drgx/Foxp1/Lmx1a/Dscaml1/Boc/Artn/Arx/Atoh1/Neurog2/Bdnf/Bsg/Runx3/Cdh4/Cdk5r1/Cdk5r2/Chl1/Cxcr4/Dlx5/Dscam/Edn1/Efna1/Efna3/Efna4/Efna5/Efnb1/Efnb2/Efnb3/Egr2/Emb/Epha3/Epha4/Epha5/Epha7/Epha8/Ephb3/Ephb6/Ptprv/Etv1/Evx1/Ext1/Fgf8/Gap43/Gas1/Gata3/Gbx2/Gdnf/Gli2/Foxg1/Foxd1/Mnx1/Hoxa1/Hoxa2/Isl1/Kif5c/Lama3/Lama5/Lamb1/Lamb3/Lamc2/Lhx1/Lhx2/Lhx3/Lhx4/Lhx9/Lmo4/Rac3/Mef2c/Ndp/Nfib/Ngfr/Nog/Nr4a3/Notch1/Nrp2/Ntf3/Ntn1/Ntn3/Ntrk1/Otx2/Pax6/Plxna1/Pou4f2/Pou4f3/Ptch1/Ptprm/Robo3/Cxcl12/Sema3a/Sema3b/Sema3f/Sema4a/Sema4c/Sema5a/Sema5b/Sema6a/Sema7a/Shh/Slit1/Slit3/Tbr1/Sema6d/Nkx2-1/Sema3g/Unc5c/Vax1/Vegfa/Trio/Wnt3/Wnt5a/Wnt7b/Ark2c/Gbx1/Gdf7/Plxna4/Ephb1/Smo/Pcdhac2/Arhgef25/Atoh7/B3gnt2/Kalrn/Fezf2/Bcl11b/Rtn4r/Draxin/Flrt3/Fezf1/Tubb2b/Klf7/Vangl2	134
