loop_id	sample	group	center_value	background_mean	enrichment
1	ctrl_M1	ctrl	107.256729125977	55.2173690795898	1.94244548253246
1	ctrl_M2	ctrl	96.7112121582031	47.7530107498169	2.02523800362837
1	ctrl_M3	ctrl	84.8270492553711	53.2797508239746	1.59210671865982
1	mut_M1	mut	81.1151885986328	52.3601818084717	1.54917698520116
1	mut_M2	mut	94.4363250732422	47.6851043701172	1.98041561029743
1	mut_M3	mut	98.0718078613281	57.5282888412476	1.7047579519002
2	ctrl_M1	ctrl	178.56413269043	293.856442451477	0.607657709324903
2	ctrl_M2	ctrl	149.765472412109	238.77633190155	0.627220760196028
2	ctrl_M3	ctrl	161.860397338867	216.28370475769	0.748370745360611
2	mut_M1	mut	192.397979736328	258.193360328674	0.745170129438688
2	mut_M2	mut	170.251815795898	312.494275093079	0.544815791409899
2	mut_M3	mut	162.46403503418	247.228633880615	0.657140851705035
3	ctrl_M1	ctrl	355.405364990234	247.288354873657	1.43721027693284
3	ctrl_M2	ctrl	231.940185546875	190.288331985474	1.21888811114588
3	ctrl_M3	ctrl	230.782653808594	192.273223876953	1.20028493388286
3	mut_M1	mut	292.4833984375	216.02649307251	1.35392374461834
3	mut_M2	mut	265.375366210938	218.870561599731	1.21247628859405
3	mut_M3	mut	290.949890136719	216.760711669922	1.34226303233296
4	ctrl_M1	ctrl	81.2268447875977	54.5017280578613	1.49035356642938
4	ctrl_M2	ctrl	81.7312774658203	47.6686518192291	1.71457077862753
4	ctrl_M3	ctrl	85.8596038818359	46.9012303352356	1.83064715505623
4	mut_M1	mut	86.0780868530273	51.2146992683411	1.68073010449634
4	mut_M2	mut	84.6303329467773	48.559262752533	1.74282573806916
4	mut_M3	mut	83.3106689453125	49.4776773452759	1.68380314952814
5	ctrl_M1	ctrl	127.327087402344	116.379625320435	1.09406682700487
5	ctrl_M2	ctrl	130.997100830078	110.168964385986	1.18905629693603
5	ctrl_M3	ctrl	138.340362548828	112.970523834229	1.22457042645767
5	mut_M1	mut	146.663848876953	122.847957611084	1.19386477177965
5	mut_M2	mut	138.444107055664	110.795150756836	1.24955023852542
5	mut_M3	mut	151.021591186523	125.874885559082	1.19977540011854
6	ctrl_M1	ctrl	64.9313125610352	40.9091138839722	1.58720897121349
6	ctrl_M2	ctrl	60.7609710693359	43.6304273605347	1.39262837302154
6	ctrl_M3	ctrl	72.646240234375	48.8250093460083	1.48788994016474
6	mut_M1	mut	60.9588775634766	45.5062761306763	1.33957077455484
6	mut_M2	mut	65.0540313720703	43.4614200592041	1.49682249874607
6	mut_M3	mut	75.0150833129883	45.1327705383301	1.6620979039893
7	ctrl_M1	ctrl	137.926147460938	60.7300910949707	2.27113355132707
7	ctrl_M2	ctrl	95.5028076171875	60.6405401229858	1.5749003459319
7	ctrl_M3	ctrl	121.825736999512	60.8198184967041	2.00305985796577
7	mut_M1	mut	92.7917633056641	71.1493301391602	1.30418323158031
7	mut_M2	mut	100.606605529785	64.5156517028809	1.55941392319986
7	mut_M3	mut	97.9805374145508	65.477029800415	1.49641084382129
8	ctrl_M1	ctrl	152.07160949707	42.426013469696	3.58439544657411
8	ctrl_M2	ctrl	117.068084716797	38.610363483429	3.0320378819288
8	ctrl_M3	ctrl	125.50269317627	37.7056984901428	3.32848079207653
8	mut_M1	mut	108.56233215332	41.9488904476166	2.58796671365806
8	mut_M2	mut	118.807731628418	42.3065292835236	2.80825994569798
8	mut_M3	mut	124.717933654785	36.7855839729309	3.39040243989494
9	ctrl_M1	ctrl	131.024505615234	30.4694952964783	4.3001862794353
9	ctrl_M2	ctrl	118.31470489502	20.3590071201324	5.81141821881979
9	ctrl_M3	ctrl	119.573463439941	19.9831228256226	5.98372258847467
9	mut_M1	mut	143.487701416016	26.6598863601685	5.38215727844944
9	mut_M2	mut	164.431976318359	26.2319416999817	6.26838753299281
9	mut_M3	mut	136.251327514648	29.3840732574463	4.63691082992113
10	ctrl_M1	ctrl	106.462059020996	47.2374181747437	2.25376540748194
10	ctrl_M2	ctrl	100.367462158203	42.7883167266846	2.34567446995665
10	ctrl_M3	ctrl	85.9831161499023	42.8386206626892	2.00714016510784
10	mut_M1	mut	94.6264495849609	45.2464151382446	2.09135794064219
10	mut_M2	mut	91.5357284545898	46.2395362854004	1.97959875483205
10	mut_M3	mut	103.499656677246	49.0770263671875	2.10892273510779
11	ctrl_M1	ctrl	145.326599121094	113.026313781738	1.28577668561084
11	ctrl_M2	ctrl	139.687744140625	124.801795959473	1.1192767144632
11	ctrl_M3	ctrl	126.300064086914	137.512155532837	0.918464724791217
11	mut_M1	mut	141.350082397461	116.909404754639	1.20905655703334
11	mut_M2	mut	118.431198120117	123.023614883423	0.962670445282742
11	mut_M3	mut	161.976760864258	121.625878334045	1.33176231146622
12	ctrl_M1	ctrl	105.347412109375	68.106463432312	1.54680491102104
12	ctrl_M2	ctrl	85.5392913818359	62.7652606964111	1.36284451673961
12	ctrl_M3	ctrl	117.791488647461	69.2282686233521	1.70149407156671
12	mut_M1	mut	88.7743606567383	68.404275894165	1.29778964101732
12	mut_M2	mut	95.5585021972656	69.9760599136353	1.36558849291035
12	mut_M3	mut	105.556076049805	74.439094543457	1.41801934450159
13	ctrl_M1	ctrl	81.4311904907227	59.8952493667603	1.35956008784754
13	ctrl_M2	ctrl	76.2156982421875	45.3613595962524	1.68018989996244
13	ctrl_M3	ctrl	68.7404708862305	46.5837182998657	1.47563297639185
13	mut_M1	mut	74.0399322509766	46.0010347366333	1.60952753943194
13	mut_M2	mut	69.9625473022461	46.0153026580811	1.52041914886676
13	mut_M3	mut	79.6524505615234	53.9736251831055	1.47576617822691
14	ctrl_M1	ctrl	130.436889648438	111.781065940857	1.16689609774746
14	ctrl_M2	ctrl	112.133689880371	88.8465275764465	1.26210548615856
14	ctrl_M3	ctrl	111.938255310059	95.7980456352234	1.16848161742561
14	mut_M1	mut	111.887046813965	96.3855576515198	1.16082792422585
14	mut_M2	mut	137.673278808594	113.422100543976	1.21381351736838
14	mut_M3	mut	117.579360961914	92.5930032730103	1.26985146615486
15	ctrl_M1	ctrl	41.7149848937988	22.9847536087036	1.81489806695177
15	ctrl_M2	ctrl	36.0520057678223	17.7590727806091	2.03006126576535
15	ctrl_M3	ctrl	38.1242904663086	22.662615776062	1.68225463657988
15	mut_M1	mut	51.1342086791992	24.3464698791504	2.10027198739761
15	mut_M2	mut	31.7681293487549	23.9490811824799	1.3264863527205
15	mut_M3	mut	32.9288635253906	18.3804526329041	1.79151537685435
16	ctrl_M1	ctrl	358.912902832031	197.354496002197	1.81862035120819
16	ctrl_M2	ctrl	304.392059326172	167.89426612854	1.81299853976627
16	ctrl_M3	ctrl	326.053588867188	183.03885269165	1.78133540542052
16	mut_M1	mut	301.509490966797	180.618722915649	1.66931470945902
16	mut_M2	mut	315.003845214844	188.633626937866	1.6699241292678
16	mut_M3	mut	324.019348144531	186.494506835938	1.73742033286577
17	ctrl_M1	ctrl	125.596298217773	95.1150751113892	1.32046679320484
17	ctrl_M2	ctrl	116.300354003906	88.3881692886353	1.31579095867596
17	ctrl_M3	ctrl	119.949806213379	82.6998147964478	1.45042412136733
17	mut_M1	mut	126.311813354492	93.9848279953003	1.34395961612877
17	mut_M2	mut	124.756591796875	90.1615381240845	1.38370079296095
17	mut_M3	mut	139.420227050781	102.762771606445	1.35671921719594
18	ctrl_M1	ctrl	182.416046142578	74.2489805221558	2.45681549914541
18	ctrl_M2	ctrl	129.620834350586	62.6471338272095	2.06906248429657
18	ctrl_M3	ctrl	146.220245361328	62.5806694030762	2.3365081702712
18	mut_M1	mut	150.425964355469	73.2058696746826	2.05483474240443
18	mut_M2	mut	184.560836791992	73.8790407180786	2.49814879833475
18	mut_M3	mut	179.649612426758	66.5499067306519	2.69947203913982
19	ctrl_M1	ctrl	194.626831054688	79.1900157928467	2.45771931102795
19	ctrl_M2	ctrl	163.036865234375	69.4925718307495	2.34610492804115
19	ctrl_M3	ctrl	163.114440917969	77.4199266433716	2.10687930084643
19	mut_M1	mut	153.12028503418	74.8908796310425	2.04457853597851
19	mut_M2	mut	151.229598999023	69.5002317428589	2.17595819764388
19	mut_M3	mut	152.816665649414	82.6593570709229	1.84875216871449
20	ctrl_M1	ctrl	158.69091796875	118.450242996216	1.33972640287297
20	ctrl_M2	ctrl	121.52855682373	91.556414604187	1.32736255945712
20	ctrl_M3	ctrl	128.32145690918	105.15956401825	1.22025474437029
20	mut_M1	mut	123.379936218262	103.078887939453	1.1969467141587
20	mut_M2	mut	136.73112487793	103.118651390076	1.32595920364305
20	mut_M3	mut	126.652976989746	112.770013809204	1.12310864130983
21	ctrl_M1	ctrl	150.832168579102	70.1821298599243	2.14915347938493
21	ctrl_M2	ctrl	131.775283813477	50.7291126251221	2.59762643173496
21	ctrl_M3	ctrl	142.756057739258	54.3690829277039	2.62568448927279
21	mut_M1	mut	153.75227355957	62.8393368721008	2.44675200619172
21	mut_M2	mut	177.572357177734	68.416015625	2.59547937066431
21	mut_M3	mut	150.512496948242	71.8665595054626	2.09433285778487
22	ctrl_M1	ctrl	166.780853271484	36.0053491592407	4.63211320445369
22	ctrl_M2	ctrl	105.561393737793	33.8201718330383	3.12125539334699
22	ctrl_M3	ctrl	95.5246124267578	31.6302013397217	3.02004439999554
22	mut_M1	mut	100.497207641602	29.3426604270935	3.42495214063165
22	mut_M2	mut	117.968681335449	29.3526167869568	4.01901752718245
22	mut_M3	mut	116.056045532227	32.3565788269043	3.58678357662852
23	ctrl_M1	ctrl	79.1685028076172	76.3932161331177	1.03632896760968
23	ctrl_M2	ctrl	74.5794372558594	64.9066047668457	1.14902693683886
23	ctrl_M3	ctrl	70.8135070800781	72.9810123443604	0.970300422059715
23	mut_M1	mut	69.4020004272461	67.0620489120483	1.03489233557815
23	mut_M2	mut	82.5211563110352	72.5326814651489	1.13770999009165
23	mut_M3	mut	74.6036605834961	67.8082294464111	1.10021543391655
24	ctrl_M1	ctrl	96.7072601318359	108.018070220947	0.895287797069736
24	ctrl_M2	ctrl	82.9236679077148	101.7603931427	0.814891386980293
24	ctrl_M3	ctrl	99.6894683837891	106.419122695923	0.936762734538201
