direction	loop_type_extended	n	pct	filter_label
down_in_mutant	Active_Enhancer-Active_Enhancer	1	0.010869565217391304	All loops
down_in_mutant	Active_Enhancer-CTCF_Site	1	0.010869565217391304	All loops
down_in_mutant	Active_Promoter-Active_Enhancer	2	0.021739130434782608	All loops
down_in_mutant	Active_Promoter-Active_Promoter	2	0.021739130434782608	All loops
down_in_mutant	Active_Promoter-CTCF_Site	1	0.010869565217391304	All loops
down_in_mutant	Active_Promoter-Poised_Enhancer	1	0.010869565217391304	All loops
down_in_mutant	Active_Promoter-Polycomb	1	0.010869565217391304	All loops
down_in_mutant	Bivalent_Promoter-Other	1	0.010869565217391304	All loops
down_in_mutant	CTCF_Site-CTCF_Site	2	0.021739130434782608	All loops
down_in_mutant	CTCF_Site-Other	1	0.010869565217391304	All loops
down_in_mutant	Poised_Enhancer-CTCF_Site	3	0.03260869565217391	All loops
down_in_mutant	Poised_Enhancer-Poised_Enhancer	1	0.010869565217391304	All loops
down_in_mutant	Polycomb-CTCF_Site	3	0.03260869565217391	All loops
down_in_mutant	Polycomb-Other	2	0.021739130434782608	All loops
down_in_mutant	Polycomb-Poised_Enhancer	3	0.03260869565217391	All loops
down_in_mutant	Polycomb-Polycomb	3	0.03260869565217391	All loops
down_in_mutant	Repressed_Promoter-Bivalent_Promoter	1	0.010869565217391304	All loops
down_in_mutant	Repressed_Promoter-Other	1	0.010869565217391304	All loops
down_in_mutant	Repressed_Promoter-Polycomb	17	0.18478260869565216	All loops
down_in_mutant	Repressed_Promoter-Repressed_Promoter	45	0.4891304347826087	All loops
up_in_mutant	Active_Enhancer-Active_Enhancer	1	0.0136986301369863	All loops
up_in_mutant	Active_Enhancer-CTCF_Site	3	0.0410958904109589	All loops
up_in_mutant	Active_Promoter-Active_Enhancer	2	0.0273972602739726	All loops
up_in_mutant	Active_Promoter-CTCF_Site	1	0.0136986301369863	All loops
up_in_mutant	Active_Promoter-Other	1	0.0136986301369863	All loops
